learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2
0.3,4,0.6,400,1,0.6,0.28681537,0.999531307,3.486510301,,3.827721666,0.890572595
0.4,5,0.6,200,3,1,0.14239025,0.999884546,3.893867793,,3.828899868,0.890505219
0.4,7,0.9,400,3,0.6,0.112826424,0.99992626,3.869775181,,3.829071622,0.890495396
0.2,7,0.7,300,3,0.6,0.347367465,0.999317098,3.78440726,,3.829901874,0.890447903
0.2,7,0.9,100,1,0.6,0.493715009,0.998622554,3.943405261,,3.830126194,0.89043507
0.3,5,0.7,400,1,1,0.116254617,0.999921499,3.842018979,,3.83186162,0.89033576
0.2,7,0.7,100,10,0.8,1.951975101,0.978500833,3.786397628,,3.831942357,0.890331138
0.1,8,0.6,200,10,0.6,2.632235263,0.96092512,4.088617021,,3.832799176,0.890282089
0.3,4,0.7,100,3,0.8,1.146282388,0.992570765,3.780413019,,3.833825887,0.8902233
0.4,7,0.9,300,3,0.6,0.11450409,0.999924414,3.86509153,,3.833936057,0.890216991
0.2,7,0.6,100,10,0.8,2.243926232,0.971589804,3.955801011,,3.834047506,0.890210608
0.2,3,0.8,200,5,0.6,1.662328186,0.984399122,3.655509361,,3.834322258,0.890194872
0.4,7,0.9,200,3,0.6,0.144596674,0.999881244,3.84378303,,3.835023354,0.890154713
0.3,5,0.9,300,3,0.6,0.191131373,0.999793058,3.789331262,,3.835142996,0.890147859
0.2,3,0.9,200,5,0.6,1.645708732,0.984708458,3.681259447,,3.835424572,0.890131728
0.2,3,0.9,300,10,1,1.168098854,0.992301067,3.417295847,,3.836407587,0.890075403
0.1,6,0.6,100,5,1,2.078420559,0.975626573,3.912168784,,3.836898762,0.890047254
0.3,5,0.9,200,3,0.6,0.356910066,0.999279521,3.761113149,,3.837121893,0.890034465
0.2,5,0.7,100,1,0.6,0.971956432,0.994655706,3.705766401,,3.837454665,0.890015391
0.1,4,0.7,200,1,0.8,1.046929109,0.993809039,3.586349929,,3.840646829,0.889832334
0.1,8,0.9,100,3,0.8,1.25250929,0.991148733,3.884821727,,3.840945604,0.889815193
0.1,4,0.7,300,5,0.6,1.481313829,0.987616248,3.464360916,,3.841430072,0.889787396
0.1,4,0.9,300,1,0.6,0.709499598,0.997154657,3.620664277,,3.843001926,0.889697183
0.2,3,0.7,400,5,1,0.730639263,0.996986762,3.366472671,,3.843022628,0.889695994
0.4,5,0.7,100,5,1,0.450238298,0.998848979,3.514169865,,3.843473735,0.889670097
0.1,4,0.7,300,10,0.6,1.974796963,0.978002915,3.714689438,,3.843931644,0.889643806
0.2,5,0.7,100,10,0.8,2.134955802,0.974287328,3.791980841,,3.844434992,0.889614903
0.3,5,0.9,300,3,1,0.113513345,0.999925352,3.566231883,,3.845098763,0.889576782
0.3,5,0.9,200,3,1,0.119379859,0.999918486,3.563267863,,3.84519073,0.8895715
0.2,6,0.7,100,5,0.6,1.62961009,0.985011658,3.678224865,,3.845313751,0.889564434
0.3,5,0.9,400,3,1,0.112510832,0.999926535,3.567114445,,3.845516599,0.889552782
0.1,4,0.6,200,5,0.8,1.897589853,0.979692697,3.656736969,,3.845831185,0.889534711
0.1,4,0.6,200,3,0.8,1.577806227,0.985950627,3.49536333,,3.845919984,0.889529609
0.2,4,0.6,100,5,0.8,2.017694215,0.977031551,3.853172689,,3.845999701,0.88952503
0.3,4,0.8,100,5,1,0.879018711,0.995631926,3.489760212,,3.846976493,0.889468907
0.2,5,0.6,100,10,1,1.865189567,0.980367654,3.700404529,,3.846996733,0.889467744
0.1,4,0.9,400,1,0.6,0.572446852,0.998146698,3.609508963,,3.847127,0.889460258
0.3,4,0.9,100,1,0.8,0.61620587,0.997843569,3.842992923,,3.847389168,0.889445191
0.2,4,0.6,100,5,1,1.529455349,0.986796653,3.524834852,,3.84743431,0.889442597
0.3,4,0.6,300,1,0.8,0.22438176,0.999714135,3.782296466,,3.847560311,0.889435356
0.4,4,0.8,100,1,0.8,0.431495679,0.998943213,3.712630328,,3.847742916,0.889424861
0.1,4,0.9,200,3,0.6,1.492822614,0.98742756,3.763149136,,3.848160372,0.889400866
0.3,5,0.7,300,1,1,0.113772288,0.999924835,3.841892126,,3.848484561,0.88938223
0.3,6,0.7,100,3,0.8,0.669523296,0.997458794,3.686330291,,3.848500653,0.889381305
0.4,3,0.6,200,10,0.6,1.658731647,0.984471636,3.548543209,,3.849039573,0.889350322
0.1,5,0.6,200,1,1,0.466212155,0.998770102,3.555258664,,3.849234277,0.889339128
0.3,3,0.8,300,5,1,0.573202057,0.998144064,3.440345468,,3.850147292,0.889286625
0.3,5,0.7,200,1,1,0.115536294,0.999922847,3.833257872,,3.851015234,0.889236703
0.1,4,0.6,300,10,0.6,2.180667791,0.97317447,3.80465998,,3.851025252,0.889236127
0.3,3,0.8,200,10,0.6,1.66325873,0.984382058,3.633534432,,3.851577096,0.88920438
0.1,6,0.8,100,1,0.8,1.008850979,0.9942546,3.738044573,,3.852071216,0.88917595
0.4,5,0.7,100,3,0.6,0.90597584,0.995342896,3.638791918,,3.852419052,0.889155935
0.3,4,0.7,400,1,1,0.120002953,0.99991668,3.687394443,,3.852541236,0.889148904
0.3,4,0.7,200,1,1,0.167138851,0.999841573,3.648833288,,3.8525632,0.88914764
0.4,3,0.8,400,1,0.6,0.373823277,0.999204656,3.79069387,,3.852565409,0.889147513
0.1,3,0.9,300,1,1,1.015238518,0.994181983,3.503456466,,3.853053363,0.88911943
0.2,3,0.9,400,1,1,0.356432482,0.999280432,3.616511445,,3.853145351,0.889114136
0.2,3,0.9,400,5,1,0.628107309,0.997773539,3.373018635,,3.853510211,0.889093135
0.3,3,0.9,200,5,1,0.825577294,0.996149688,3.444611395,,3.853656242,0.889084729
0.4,3,0.9,200,10,1,0.884778679,0.99557768,3.222149255,,3.85371466,0.889081366
0.1,3,0.9,400,1,0.6,1.131500065,0.992777544,3.5910024,,3.854448655,0.88903911
0.3,6,0.6,100,10,0.6,2.06238201,0.976007464,3.708768866,,3.854725845,0.88902315
0.2,3,0.7,400,10,1,1.019669738,0.994132973,3.341835309,,3.854928103,0.889011504
0.2,7,0.7,200,3,0.6,0.65474947,0.997576986,3.730273656,,3.855238115,0.888993652
0.1,4,0.6,300,5,0.8,1.383855928,0.989194372,3.350949434,,3.855845407,0.888958677
0.2,3,0.9,300,10,0.8,1.417567314,0.988661935,3.519116908,,3.856205653,0.888937927
0.4,4,0.8,100,10,0.8,1.413071586,0.988720232,3.489476569,,3.856341894,0.888930079
0.2,3,0.6,200,1,1,0.92899649,0.995118454,3.509044296,,3.856498531,0.888921056
0.4,3,0.7,400,10,0.6,1.099801027,0.993173689,3.525281625,,3.85651878,0.88891989
0.2,3,0.6,200,1,0.8,1.159529532,0.992403093,3.596613168,,3.857185488,0.88888148
0.1,7,0.8,100,5,0.8,2.012613877,0.977152324,4.006863155,,3.857904524,0.888840048
0.3,7,0.6,100,3,0.6,1.131927828,0.992742967,3.579463931,,3.858107562,0.888828347
0.2,3,0.6,400,3,0.6,1.117093072,0.992948224,3.636092739,,3.859138908,0.888768902
0.3,3,0.9,400,1,1,0.203705034,0.999765067,3.625980222,,3.859847005,0.88872808
0.1,4,0.6,300,3,1,0.837482288,0.996039202,3.323105309,,3.861183082,0.888651034
0.4,3,0.8,200,3,1,0.51445862,0.998503756,3.510467869,,3.86126061,0.888646562
0.2,4,0.6,100,10,0.8,2.637854499,0.960743693,4.102993724,,3.86263528,0.888567261
0.3,3,0.6,400,5,0.6,1.04427318,0.993830624,3.549937277,,3.862960039,0.888548522
0.2,4,0.9,200,10,1,0.952239582,0.994881284,3.336468167,,3.863437994,0.888520941
0.1,4,0.7,300,10,1,1.386571218,0.989154993,3.42162743,,3.863706434,0.888505449
0.2,4,0.8,100,10,1,1.859702731,0.980483188,3.728775252,,3.863799921,0.888500053
0.2,3,0.6,400,5,1,0.815357449,0.996246855,3.385264084,,3.863844149,0.888497501
0.1,4,0.6,400,1,0.6,0.825514806,0.996150225,3.48774786,,3.863911686,0.888493603
0.2,3,0.7,400,10,0.8,1.283415981,0.990709394,3.500796677,,3.863960777,0.888490769
0.4,3,0.8,100,1,0.8,0.99926095,0.994343097,3.596452689,,3.864521235,0.888458419
0.4,3,0.7,100,10,0.8,2.058568812,0.976091046,3.721914024,,3.864588466,0.888454538
0.2,3,0.7,300,5,0.8,1.201051833,0.991861063,3.612481218,,3.865584144,0.888397053
0.4,5,0.6,100,3,1,0.359494458,0.999266435,3.813732562,,3.865621734,0.888394882
0.4,3,0.8,100,3,1,1.001387354,0.994331393,3.447776724,,3.866052504,0.888370007
0.4,6,0.6,300,1,0.6,0.128942934,0.999904794,3.966070616,,3.866378439,0.888351184
0.2,7,0.8,100,3,0.8,0.697747926,0.997249255,3.690853536,,3.866455371,0.888346741
0.4,3,0.8,100,5,1,1.210905689,0.99172067,3.452576342,,3.866574553,0.888339858
0.2,4,0.7,100,1,0.6,1.302583216,0.990392218,3.706636936,,3.867169966,0.888305466
0.4,5,0.6,100,1,0.6,0.65826901,0.997530533,3.531158691,,3.867477634,0.888287693
0.3,5,0.7,100,1,0.8,0.460065148,0.998798649,3.935673152,,3.868097912,0.888251856
0.1,3,0.8,300,3,0.8,1.510376574,0.98713472,3.524954335,,3.868204341,0.888245707
0.4,6,0.6,400,1,0.6,0.12268609,0.999913276,3.982823669,,3.868355388,0.888236979
0.1,5,0.8,100,5,1,1.882378672,0.980003621,4.003218302,,3.869435254,0.888174572
0.2,3,0.6,300,5,0.6,1.453441717,0.988075553,3.468823452,,3.870366723,0.888120727
0.4,3,0.8,400,3,1,0.217339149,0.999732993,3.577345581,,3.87073776,0.888099275
0.4,3,0.8,300,1,0.6,0.46690941,0.998759097,3.772375782,,3.870819502,0.888094549
0.4,3,0.8,300,3,1,0.31096721,0.999453236,3.537116922,,3.871203805,0.888072328
0.2,5,0.9,400,1,0.6,0.134331415,0.999897471,3.972494136,,3.871274042,0.888068266
0.4,3,0.8,100,5,0.6,1.717317004,0.983330322,3.726287906,,3.871307747,0.888066317
0.2,4,0.6,200,1,1,0.357382646,0.999276128,3.582170898,,3.871995405,0.888026548
0.3,6,0.7,200,1,0.6,0.199360785,0.999774346,3.756414902,,3.872173526,0.888016246
0.1,5,0.6,100,5,0.8,2.754875688,0.957196202,4.259667281,,3.872800294,0.88797999
0.1,4,0.9,200,10,0.6,2.307799461,0.969964914,4.041824079,,3.873840747,0.887919792
0.3,3,0.9,300,1,1,0.293606749,0.999511712,3.567026752,,3.873983183,0.88791155
0.3,4,0.7,300,1,1,0.126743827,0.99990797,3.662866054,,3.874039097,0.887908315
0.1,6,0.9,400,1,0.6,0.195195038,0.999784233,3.820197736,,3.874531298,0.88787983
0.2,3,0.8,200,10,0.8,1.913736418,0.979347502,3.72110007,,3.874671074,0.88787174
0.4,3,0.7,300,5,0.6,0.955087096,0.994834974,3.557494461,,3.874699581,0.88787009
0.1,3,0.8,200,1,1,1.416958258,0.988669848,3.727410433,,3.875382154,0.887830581
0.2,5,0.8,100,10,0.6,2.175464519,0.973302676,3.897711655,,3.876025501,0.887793336
0.1,5,0.9,200,10,1,1.320943186,0.990152604,3.728669081,,3.876067353,0.887790912
0.3,7,0.9,200,3,0.6,0.203603477,0.999765311,3.837961469,,3.876297196,0.887777604
0.2,4,0.6,300,10,1,0.85154076,0.995907192,3.169950429,,3.876417823,0.88777062
0.1,5,0.7,100,1,0.8,1.432019036,0.988414614,3.764991753,,3.876520458,0.887764677
0.2,4,0.6,200,10,1,1.222457487,0.991564219,3.306067286,,3.876740124,0.887751957
0.1,3,0.8,400,5,0.6,1.621649985,0.985166472,3.496187002,,3.876847129,0.88774576
0.4,5,0.6,100,1,1,0.16512269,0.999844835,3.879573451,,3.877188387,0.887725997
0.1,3,0.9,400,5,1,1.215010465,0.991671004,3.525812016,,3.87740754,0.887713304
0.3,4,0.9,100,10,0.6,1.832904221,0.981041543,3.772152692,,3.877619554,0.887701024
0.3,3,0.6,400,5,1,0.576907497,0.998113355,3.534320861,,3.877998094,0.887679098
0.2,4,0.9,100,1,0.8,0.947542983,0.994923714,4.002656311,,3.879213819,0.887608663
0.1,4,0.8,300,10,1,1.298052119,0.990496328,3.457803144,,3.8794429,0.887595388
0.2,5,0.9,300,1,0.6,0.164954466,0.999845741,3.958972876,,3.880647795,0.887525555
0.1,7,0.9,100,5,0.8,1.832051418,0.981061151,4.012785442,,3.88084158,0.887514322
0.1,5,0.7,200,10,1,1.649790493,0.98463728,3.604613994,,3.881220399,0.887492361
0.1,8,0.7,200,3,0.6,1.164275062,0.992351063,3.579385863,,3.881582939,0.887471342
0.3,7,0.9,400,3,0.6,0.115268608,0.999923569,3.888240256,,3.882348205,0.887426966
0.4,6,0.6,200,1,0.6,0.210975714,0.999745435,3.924493791,,3.882669118,0.887408355
0.2,4,0.7,200,3,0.8,0.824778501,0.996149935,3.576783575,,3.882835515,0.887398704
0.3,5,0.6,100,3,1,0.537255589,0.998366144,3.417334178,,3.883485177,0.887361021
0.2,3,0.7,300,3,0.6,1.203641332,0.991814214,3.476676399,,3.884699784,0.887290552
0.3,7,0.9,300,3,0.6,0.12304445,0.999913588,3.878134269,,3.885531064,0.88724231
0.2,7,0.7,200,1,0.6,0.301730545,0.999481574,3.88857771,,3.885582347,0.887239333
0.2,3,0.8,400,10,1,0.948085475,0.994929993,3.274338354,,3.885804654,0.88722643
0.2,5,0.9,200,1,0.6,0.312446632,0.999445541,3.903251589,,3.886809479,0.887168098
0.4,3,0.9,400,3,0.6,0.512317915,0.998515738,3.543273368,,3.888427626,0.887074131
0.3,5,0.6,100,3,0.6,1.28280853,0.990706504,3.584893052,,3.888697556,0.887058452
0.3,7,0.8,100,5,0.8,0.657111604,0.997554528,3.677516076,,3.889045312,0.887038251
0.3,6,0.7,400,1,0.6,0.118101572,0.999919659,3.803288966,,3.889683902,0.887001151
0.3,3,0.9,200,1,1,0.503422532,0.998566705,3.486251173,,3.88972835,0.886998568
0.1,4,0.7,300,5,0.8,1.251123192,0.991169347,3.439647429,,3.890085585,0.886977811
0.3,6,0.7,300,1,0.6,0.12556387,0.999909909,3.795359007,,3.890122607,0.88697566
0.1,4,0.6,300,1,0.6,1.002567407,0.994324402,3.512791106,,3.890878404,0.886931738
0.2,4,0.7,100,3,1,1.169382055,0.992259612,3.607680798,,3.892556643,0.886834178
0.1,6,0.7,200,1,0.6,0.781205514,0.996552137,3.653909607,,3.893615065,0.886772628
0.1,4,0.9,300,10,1,1.282059758,0.990723863,3.569812813,,3.893859185,0.886758429
0.4,6,0.7,400,1,1,0.117615917,0.999919638,4.099677933,,3.89415556,0.88674119
0.1,6,0.9,300,1,0.6,0.267148827,0.999595886,3.808328163,,3.894944104,0.886695317
0.1,4,0.7,200,1,0.6,1.264881844,0.990973648,3.72643286,,3.895802987,0.886645341
0.2,7,0.9,100,3,0.6,0.899417466,0.995433153,3.759373242,,3.896155675,0.886624816
0.3,4,0.7,100,10,0.6,2.109881922,0.974882039,3.783556867,,3.89658323,0.886599932
0.3,3,0.9,400,1,0.6,0.475156807,0.998720284,3.651273726,,3.896899543,0.88658152
0.2,5,0.7,100,10,0.6,2.43244749,0.966627256,4.036075685,,3.897087958,0.886570552
0.1,8,0.8,100,1,0.6,1.177560664,0.99217661,3.935780715,,3.897199261,0.886564073
0.3,5,0.9,100,3,1,0.275580208,0.999568904,3.567912714,,3.897471456,0.886548227
0.1,3,0.7,400,1,0.6,1.217444587,0.991635003,3.437099149,,3.897841203,0.8865267
0.2,4,0.6,400,1,1,0.147210432,0.999876557,3.616666932,,3.898041683,0.886515027
0.2,3,0.8,400,5,1,0.653638006,0.997589391,3.37833277,,3.898233642,0.88650385
0.4,3,0.6,100,10,0.8,2.227437584,0.971999385,3.903160205,,3.898992467,0.886459659
0.3,3,0.7,200,5,0.8,1.246955776,0.991217129,3.510433081,,3.899583879,0.886425212
0.4,6,0.7,200,1,1,0.112921357,0.999925942,4.086011409,,3.899720067,0.886417279
0.4,6,0.7,300,1,1,0.113684036,0.999924917,4.077501218,,3.899964298,0.886403052
0.4,6,0.7,100,1,1,0.11570511,0.999922715,4.071038609,,3.900806751,0.886353969
0.2,3,0.6,300,1,1,0.63444077,0.997722302,3.56993948,,3.901007807,0.886342254
0.3,3,0.9,200,1,0.8,0.720676423,0.997059773,3.607212921,,3.901260092,0.886327552
0.2,4,0.9,100,10,0.8,2.207269578,0.97251311,3.942729253,,3.902388408,0.886261791
0.4,4,0.7,400,3,1,0.121521363,0.99991516,3.738907926,,3.902495057,0.886255574
0.1,7,0.7,200,3,0.6,1.19359381,0.991960593,3.627933163,,3.902584314,0.886250371
0.1,4,0.6,300,10,0.8,1.91214636,0.979371393,3.618344241,,3.902742747,0.886241135
0.3,3,0.6,200,5,1,1.060007741,0.993645069,3.460770129,,3.902985193,0.886227
0.2,3,0.9,100,1,0.8,1.615024245,0.985282268,3.704251244,,3.903100262,0.886220292
0.1,3,0.9,400,3,0.6,1.403591906,0.988887592,3.619255159,,3.903194526,0.886214796
0.4,5,0.6,400,1,1,0.115367089,0.999922693,3.950515658,,3.903568986,0.886192962
0.4,3,0.7,100,1,0.8,1.120179377,0.992896005,3.406699617,,3.904769344,0.88612296
0.4,3,0.7,300,10,0.6,1.240485128,0.991313276,3.550968714,,3.905119821,0.886102517
0.3,8,0.6,100,3,0.6,1.105683973,0.993074032,3.575853415,,3.905374395,0.886087666
0.1,6,0.9,100,3,0.8,1.532198026,0.986751656,3.813153167,,3.905780335,0.886063984
0.4,8,0.7,200,1,0.8,0.112760632,0.999926196,4.084418478,,3.906504555,0.886021727
0.2,8,0.7,200,1,0.6,0.27945389,0.999554971,3.914820814,,3.906694948,0.886010617
0.2,4,0.6,300,1,1,0.196327033,0.999781511,3.579734684,,3.906758122,0.88600693
0.2,7,0.7,400,1,0.6,0.125717739,0.99990959,3.975458317,,3.90797677,0.885935803
0.3,3,0.6,400,10,0.8,1.105376329,0.993108634,3.464778804,,3.908155262,0.885925383
0.3,6,0.6,100,3,0.6,1.17602071,0.99217236,3.660554532,,3.908255634,0.885919524
0.4,8,0.7,300,1,0.8,0.115216327,0.999922904,4.082029624,,3.908692116,0.885894041
0.2,3,0.6,300,3,0.8,1.122930905,0.992882963,3.542045402,,3.909001149,0.885875997
0.4,4,0.8,400,1,0.8,0.119370963,0.999917828,3.795720399,,3.909305898,0.885858202
0.1,8,0.6,100,1,0.6,1.596457962,0.985609302,3.883083514,,3.909478219,0.885848139
0.2,7,0.7,300,1,0.6,0.147355133,0.999876528,3.958670119,,3.909498482,0.885846956
0.4,8,0.7,100,1,0.8,0.134145095,0.999897516,4.065956881,,3.909596935,0.885841206
0.2,3,0.6,400,3,0.8,0.914751772,0.995277049,3.595606154,,3.909690071,0.885835767
0.1,3,0.8,200,1,0.8,1.616266538,0.985267021,3.607454902,,3.909952418,0.885820445
0.4,7,0.6,200,1,0.6,0.175531031,0.999824352,3.837762822,,3.910153996,0.885808672
0.3,3,0.9,200,10,0.6,1.6392315,0.984833895,3.62611775,,3.910162831,0.885808156
0.4,5,0.7,100,1,0.8,0.305768422,0.999463579,3.701400602,,3.910280315,0.885801294
0.2,4,0.6,200,1,0.8,0.618093856,0.997837195,3.493100859,,3.910379475,0.885795502
0.2,3,0.6,400,5,0.8,1.074596465,0.993486,3.47578488,,3.910527254,0.88578687
0.4,8,0.7,400,1,0.8,0.114961728,0.999923234,4.098202118,,3.910966403,0.885761216
0.2,4,0.6,100,3,1,1.246772327,0.9912278,3.32415971,,3.912596756,0.885665952
0.2,4,0.6,200,10,0.6,1.935228391,0.978873087,3.702269251,,3.912705854,0.885659575
0.2,6,0.6,100,1,0.6,1.02800475,0.994013601,3.676353509,,3.912851696,0.885651051
0.4,4,0.7,100,3,1,0.543325663,0.998321731,3.783563772,,3.913395946,0.885619239
0.3,3,0.7,200,10,0.8,1.569724767,0.98609356,3.467198933,,3.913516585,0.885612187
0.3,4,0.7,100,1,1,0.433844275,0.998928343,3.596611071,,3.91352489,0.885611701
0.4,7,0.6,300,1,0.6,0.121085877,0.999915772,3.856793703,,3.914621672,0.885547577
0.2,4,0.7,100,10,1,1.979486992,0.977895709,3.737517338,,3.915079761,0.885520789
0.4,4,0.8,100,10,1,0.992237484,0.994440174,3.33349514,,3.915223587,0.885512377
0.4,4,0.8,200,1,0.8,0.185642464,0.999804768,3.719399082,,3.915334673,0.88550588
0.4,3,0.9,300,3,0.6,0.645715925,0.997641955,3.540970864,,3.915534133,0.885494215
0.2,5,0.9,100,10,1,1.32450682,0.990095419,3.815769521,,3.915646951,0.885487616
0.1,7,0.8,100,1,0.6,1.218809306,0.99162152,3.948436395,,3.915833186,0.885476723
0.2,6,0.8,100,3,0.6,1.124976085,0.992846785,3.682822263,,3.916739377,0.885423712
0.2,4,0.8,200,5,1,0.632104859,0.9977425,3.223250102,,3.916838143,0.885417933
0.1,8,0.7,400,1,0.6,0.239170935,0.99967582,3.757012618,,3.917424892,0.885383601
0.1,4,0.7,200,3,0.6,1.691095631,0.983871362,3.732309639,,3.918108857,0.885343575
0.1,4,0.7,400,3,0.8,0.778076774,0.996581531,3.475207358,,3.919883826,0.885239669
0.4,5,0.6,100,1,0.8,0.400042251,0.999086339,3.7629621,,3.920438884,0.885207166
0.1,4,0.7,200,5,1,1.408210606,0.98880881,3.446776647,,3.92072191,0.885190591
0.2,3,0.9,300,1,1,0.507612633,0.998542776,3.60084461,,3.920825069,0.88518455
0.4,7,0.6,400,1,0.6,0.119883466,0.999916896,3.866342149,,3.920910067,0.885179572
0.2,8,0.9,100,3,0.6,0.856331998,0.995859813,3.745169486,,3.92126392,0.885158846
0.4,8,0.6,400,3,1,0.11454739,0.9999238,4.039446616,,3.921614685,0.8851383
0.1,4,0.6,200,5,0.6,2.196200791,0.972794029,3.871473083,,3.921763871,0.88512956
0.2,3,0.6,400,3,1,0.661572128,0.997527909,3.453147699,,3.922576608,0.885081944
0.1,5,0.6,200,10,0.6,2.719336515,0.9582972,4.1042648,,3.923052627,0.885054051
0.4,5,0.6,200,1,1,0.115168786,0.999923157,3.924516333,,3.923244722,0.885042794
0.4,4,0.8,300,1,0.8,0.131060227,0.999901612,3.763926323,,3.924334315,0.884978932
0.3,3,0.6,400,1,1,0.272562963,0.9995784,3.643718674,,3.926717275,0.884839202
0.1,5,0.7,200,10,0.6,2.404677812,0.967389249,4.058677443,,3.926920744,0.884827267
0.3,3,0.6,100,3,0.6,2.028615814,0.976765798,3.818516377,,3.927092617,0.884817185
0.3,6,0.9,100,3,0.6,0.65241153,0.997591541,3.742625944,,3.927384863,0.884800041
0.4,5,0.6,300,1,1,0.116967577,0.999920507,3.919207868,,3.92757204,0.88478906
0.1,4,0.7,200,10,0.8,2.353470725,0.968761691,3.853622125,,3.927588406,0.8847881
0.2,7,0.7,100,5,0.6,1.583613187,0.985848332,3.688691379,,3.927730394,0.884779769
0.01,7,0.9,400,1,1,1.638681464,0.984844198,4.39141382,,3.927933682,0.884767842
0.3,3,0.6,300,5,0.6,1.197329835,0.991887727,3.545611791,,3.928021079,0.884762714
0.2,4,0.9,100,3,1,0.986177743,0.994505243,3.580202944,,3.928788301,0.884717694
0.2,5,0.8,100,3,0.8,1.014510096,0.994183804,3.641147076,,3.930272794,0.884630558
0.4,3,0.7,200,5,0.6,1.257201537,0.99106008,3.600833706,,3.930807433,0.884599168
0.1,6,0.6,100,1,0.6,1.719420143,0.983315962,3.97434834,,3.931400174,0.884564362
0.4,8,0.6,300,3,1,0.113593521,0.999925076,4.025130114,,3.931542984,0.884555976
0.2,4,0.6,100,3,0.8,1.681133104,0.984052228,3.724364533,,3.932243494,0.884514833
0.2,3,0.6,400,1,1,0.45334058,0.99883494,3.61929393,,3.933589933,0.884435733
0.1,8,0.7,300,1,0.6,0.33014011,0.999383408,3.733433576,,3.933940637,0.884415126
0.3,3,0.7,400,5,0.6,0.989262718,0.994472259,3.594945114,,3.935152319,0.884343913
0.4,3,0.7,200,10,0.8,1.342903344,0.989822166,3.530213707,,3.936168668,0.884284163
0.4,4,0.7,300,3,1,0.137323907,0.999892723,3.721900298,,3.936543405,0.884262129
0.3,3,0.8,400,1,0.8,0.326262086,0.999396682,3.762118692,,3.937312711,0.884216888
0.1,3,0.7,400,3,0.8,1.319663206,0.990175273,3.476619677,,3.937486297,0.884206679
0.3,3,0.7,400,1,0.8,0.379280466,0.99918522,3.892741863,,3.937762209,0.88419045
0.1,4,0.6,200,10,1,2.211491263,0.972413845,3.804723483,,3.937799441,0.88418826
0.2,3,0.7,300,5,1,0.946585377,0.994942677,3.326400001,,3.938038071,0.884174223
0.3,3,0.9,300,1,0.6,0.597599774,0.997978465,3.627691325,,3.938749674,0.88413236
0.4,4,0.7,200,3,1,0.207741765,0.99975478,3.727589328,,3.938799298,0.88412944
0.1,6,0.9,100,5,0.8,1.977658889,0.977931918,4.014184361,,3.939205864,0.884105519
0.3,3,0.7,300,5,0.6,1.131436794,0.992766595,3.59818578,,3.939441339,0.884091663
0.1,6,0.8,100,3,0.8,1.669832916,0.984270647,3.868894715,,3.940032813,0.884056855
0.3,3,0.8,200,10,1,1.203586415,0.991827047,3.443019163,,3.941333502,0.883980291
0.4,8,0.6,200,3,1,0.113166116,0.999925894,4.025189327,,3.942762836,0.883896126
0.2,3,0.8,200,10,0.6,2.068177363,0.975874255,3.852656961,,3.94283218,0.883892042
0.2,5,0.6,100,1,0.6,1.174475674,0.992203333,3.849723128,,3.942983753,0.883883115
0.2,4,0.8,100,3,1,1.05088518,0.993758531,3.504461187,,3.943815627,0.883834114
0.3,6,0.7,200,3,0.8,0.220217969,0.999725298,3.758893257,,3.944365072,0.883801744
0.3,3,0.6,300,1,1,0.401702566,0.999084049,3.613678161,,3.944602915,0.88378773
0.4,7,0.9,100,3,0.6,0.396039704,0.999111537,3.798570614,,3.94478734,0.883776863
0.3,3,0.6,200,1,1,0.648055069,0.997621057,3.612253514,,3.944950958,0.883767222
