learning_rate,depth,subsample,iterations,l2_leaf_reg,CV-10-train-RMSE,CV-10-train-R2,CV-10-validation-RMSE,CV-10-validation-R2,test-RMSE,test-R2
0.4,5,0.7,300,5,0.181744725,0.999811268,6.062429301,0.75664834,3.052850854,0.923873663
0.2,6,0.7,400,1,0.083728046,0.999943744,6.068262123,0.750542344,3.0530748,0.923862494
0.2,6,0.7,300,1,0.10017384,0.999934116,6.067129495,0.750667455,3.053223933,0.923855056
0.3,3,0.7,200,10,1.99879766,0.977282291,6.366859498,0.731165601,3.054956074,0.923768635
0.1,3,0.7,400,10,2.674897824,0.959421992,6.564297296,0.712291211,3.055101662,0.923761369
0.3,6,0.6,400,5,0.133724741,0.999894375,5.76939729,0.776107962,3.056229523,0.923705068
0.4,3,0.9,200,5,1.12005506,0.992849558,6.295210738,0.731105258,3.056785233,0.92367732
0.2,6,0.7,400,3,0.124981989,0.999906447,5.996825865,0.757208276,3.05680053,0.923676556
0.3,3,0.6,200,3,1.262834155,0.990904535,6.192816731,0.739221025,3.058773335,0.923578009
0.1,3,0.9,400,3,1.616424242,0.98521967,6.369318679,0.730350748,3.058867443,0.923573306
0.2,6,0.9,400,5,0.20247514,0.99976365,5.646717678,0.782087778,3.059725921,0.923530402
0.2,6,0.7,300,3,0.198821643,0.999773607,6.014883233,0.75588749,3.06003523,0.92351494
0.4,3,0.6,300,10,1.205030934,0.991757768,5.929582985,0.762767376,3.06038821,0.923497294
0.2,3,0.9,400,10,1.715261945,0.983348888,6.423918313,0.726874796,3.060747455,0.923479332
0.4,5,0.7,400,5,0.122255922,0.999910943,6.061665031,0.756836522,3.061365982,0.923448402
0.1,3,0.8,400,1,1.192233359,0.991921965,6.273395317,0.739461466,3.062439308,0.923394714
0.3,5,0.7,300,3,0.175288652,0.999823899,6.215144871,0.750103126,3.064444729,0.923294352
0.4,3,0.9,300,10,1.20275319,0.991807437,6.442926305,0.721728185,3.065603215,0.923236345
0.2,3,0.9,400,1,0.531983064,0.998319648,6.245997515,0.738530856,3.067141455,0.92315929
0.3,3,0.6,400,10,1.193989001,0.991922517,5.709852004,0.780810921,3.069272393,0.923052481
0.2,5,0.6,200,1,0.376730541,0.999188339,6.05345778,0.75373062,3.069614238,0.923035339
0.2,3,0.9,400,5,1.119606038,0.992899446,6.20803979,0.740064026,3.070150888,0.923008426
0.2,6,0.7,400,5,0.222021958,0.999717521,5.683074616,0.781003015,3.070189405,0.923006494
0.3,8,0.8,400,10,0.145602583,0.99987868,6.216052736,0.742310193,3.070427319,0.922994561
0.3,6,0.7,400,10,0.27633708,0.999566026,5.848235392,0.766843557,3.070842011,0.922973759
0.4,7,0.9,200,10,0.412481667,0.999029703,6.16223339,0.743359612,3.071680449,0.922931692
0.4,3,0.7,200,5,1.12592648,0.992742935,5.938000217,0.764840933,3.071754116,0.922927995
0.1,8,0.9,300,5,0.73059391,0.996988477,6.079724488,0.750572335,3.072378872,0.922896641
0.3,7,0.6,200,3,0.142810927,0.99988045,6.164180655,0.743581354,3.072426881,0.922894232
0.2,7,0.7,400,5,0.151017437,0.999865494,5.810808842,0.769051926,3.07244029,0.922893559
0.4,6,0.9,200,10,0.644914393,0.997610651,6.045979745,0.751737726,3.07336191,0.922847293
0.3,6,0.9,300,10,0.510368373,0.998513157,5.783340051,0.777874705,3.073567068,0.922836993
0.2,6,0.7,100,1,0.602975143,0.997921789,6.107664331,0.749260013,3.076148778,0.922707309
0.2,3,0.7,300,5,1.43399312,0.988375228,6.051993433,0.755535895,3.076209652,0.92270425
0.3,5,0.7,400,3,0.120046978,0.999912757,6.215545483,0.750114064,3.076432279,0.922693061
0.2,7,0.6,400,5,0.168328268,0.999837924,5.831805914,0.770623138,3.076859576,0.922671585
0.3,7,0.6,300,3,0.089420509,0.999940979,6.163688683,0.74325536,3.077954693,0.92261653
0.2,6,0.9,300,5,0.357464581,0.999275767,5.660679,0.780572559,3.078027284,0.922612879
0.3,3,0.7,200,1,0.868930001,0.995665423,5.825047415,0.775655461,3.078219341,0.922603222
0.1,3,0.9,300,3,2.025028322,0.976830343,6.501115779,0.717217059,3.078466718,0.922590782
0.2,7,0.6,300,5,0.279545626,0.999551179,5.836675477,0.770578496,3.079103829,0.922558737
0.3,7,0.6,400,3,0.08020283,0.999944675,6.163591463,0.743208614,3.079407261,0.922543474
0.3,8,0.8,300,10,0.253962537,0.999635715,6.226061737,0.742052586,3.079676112,0.922529948
0.3,6,0.9,400,10,0.304806239,0.999467792,5.719330935,0.782239999,3.079750611,0.9225262
0.2,3,0.6,400,3,0.951114695,0.994860396,6.000761646,0.760998171,3.079772819,0.922525083
0.2,3,0.7,100,1,2.270728759,0.970856695,6.40991655,0.72232246,3.079809795,0.922523222
0.2,5,0.6,100,3,1.645209101,0.984602281,6.126074123,0.753714457,3.080122319,0.922507498
0.2,6,0.6,200,10,1.314014038,0.990207664,5.934132546,0.770545803,3.080424369,0.922492298
0.2,7,0.7,300,5,0.250548605,0.999640638,5.834887706,0.767585291,3.081664734,0.922429867
0.4,6,0.7,200,10,0.566031453,0.998178646,5.872862538,0.771561335,3.082831108,0.922371137
0.2,6,0.7,200,3,0.423211748,0.99897853,6.056877573,0.753360417,3.083121409,0.922356517
0.3,7,0.6,400,5,0.098932342,0.999935496,6.430668829,0.717589955,3.083663687,0.922329201
0.2,6,0.7,300,5,0.365909259,0.999230276,5.699042789,0.780214403,3.083911721,0.922316706
0.4,5,0.7,200,5,0.350796118,0.999303672,6.061398276,0.756902432,3.086318187,0.922195422
0.3,8,0.7,100,10,1.450041895,0.988057299,6.434319367,0.722655274,3.086509748,0.922185763
0.2,3,0.7,200,5,1.984891416,0.977688074,6.256645895,0.738509979,3.086791476,0.922171557
0.3,3,0.9,100,3,2.015783392,0.977034047,6.319700546,0.730681259,3.087157011,0.922153123
0.3,5,0.6,200,10,1.021252352,0.994069848,5.861528856,0.770808485,3.087965979,0.922112319
0.2,5,0.9,200,10,1.736201555,0.982992044,6.22926661,0.741476524,3.088891396,0.922065629
0.1,6,0.9,200,5,1.902505885,0.979433772,6.258900377,0.737560833,3.091094589,0.921954414
0.1,3,0.7,300,1,1.614512857,0.985282767,6.202492314,0.744828357,3.091541034,0.921931868
0.3,7,0.7,100,10,1.717322121,0.983311402,6.2237289,0.739201244,3.092140238,0.921901603
0.3,7,0.6,300,5,0.136194091,0.9998919,6.431393258,0.717614947,3.092370649,0.921889963
0.4,6,0.8,400,10,0.159577901,0.99985066,6.097552111,0.750508642,3.097690562,0.921620981
0.3,4,0.6,400,10,0.703310569,0.997181296,5.645109269,0.786468936,3.098115987,0.921599451
0.4,5,0.9,300,10,0.408233743,0.999052012,6.04995828,0.757858884,3.098194417,0.921595482
0.1,6,0.7,300,3,0.709594615,0.99715851,5.909493055,0.767595397,3.098294168,0.921590433
0.4,5,0.9,400,10,0.250221614,0.99963814,6.054787036,0.75788097,3.098392291,0.921585466
0.2,3,0.7,400,3,0.880157396,0.995577295,5.826427926,0.77081981,3.098442218,0.921582939
0.3,6,0.9,200,10,0.933500753,0.995061485,5.938576658,0.765997228,3.098451268,0.921582481
0.4,7,0.8,100,10,1.240970627,0.991320959,6.289652538,0.735257048,3.098612865,0.921574301
0.3,3,0.7,100,5,2.430506408,0.966568088,6.48887208,0.71839849,3.098994788,0.921554967
0.1,3,0.6,300,1,1.76084433,0.982481283,6.278669249,0.735947171,3.099313105,0.921538851
0.3,3,0.9,200,3,1.102903826,0.993097967,5.995343231,0.760786234,3.100184563,0.921494722
0.1,6,0.7,400,10,1.31929102,0.990175698,6.167728354,0.744833104,3.100393074,0.921484161
0.1,8,0.8,300,5,0.747003029,0.996834821,5.99492455,0.756171635,3.10146096,0.921430065
0.2,5,0.7,400,10,0.717778803,0.997046902,5.701580927,0.786805342,3.102117296,0.921396807
0.3,7,0.7,400,5,0.094145161,0.999938445,6.290778099,0.734091483,3.102225092,0.921391344
0.3,7,0.7,300,5,0.125043766,0.99990661,6.291705423,0.734111533,3.102405669,0.921382193
0.2,4,0.8,200,5,1.370978925,0.98932428,6.263750274,0.738201452,3.10248935,0.921377951
0.2,4,0.8,300,5,0.870829127,0.995658979,6.082994982,0.754882079,3.102839816,0.921360188
0.3,7,0.6,100,3,0.514861396,0.998491714,6.222684215,0.740709744,3.102941986,0.921355009
0.3,3,0.6,300,10,1.525870695,0.986772332,5.87262287,0.767754633,3.103822434,0.921310372
0.3,3,0.9,300,1,0.4559719,0.998710966,6.071602099,0.757895516,3.10450661,0.921275677
0.3,3,0.8,400,3,0.547900065,0.998232363,6.110963729,0.75592652,3.105159524,0.92124256
0.1,6,0.9,400,10,1.523025176,0.986922499,6.206333749,0.741294345,3.105163925,0.921242337
0.4,6,0.8,300,10,0.274193989,0.999565936,6.120848579,0.749088672,3.105589082,0.921220769
0.2,5,0.6,300,1,0.191167811,0.999790973,6.040427989,0.754133272,3.107656042,0.921115869
0.3,8,0.8,200,10,0.547895433,0.998307732,6.291412164,0.73767581,3.10778208,0.92110947
0.2,6,0.8,400,1,0.080471208,0.999944661,6.092553916,0.755478693,3.110993454,0.920946345
0.2,5,0.6,300,10,1.056285032,0.99367422,5.922254357,0.767755076,3.11231622,0.920879105
0.3,7,0.6,200,5,0.27789989,0.999561064,6.439827144,0.716997821,3.11336498,0.920825773
0.2,6,0.8,300,1,0.088746455,0.999941227,6.092846567,0.755441438,3.113673998,0.920810056
0.3,5,0.7,400,10,0.415535728,0.999022828,5.694090594,0.78419919,3.115138463,0.920735547
0.2,5,0.6,400,1,0.122389194,0.999909269,6.038458378,0.754032613,3.1163479,0.920673987
0.3,5,0.7,100,3,0.949498652,0.994905357,6.291118453,0.745478432,3.116443772,0.920669106
0.2,3,0.7,300,1,0.835032099,0.995987997,5.909569996,0.766656345,3.116927658,0.920644469
0.1,4,0.7,400,1,0.642620486,0.997632599,5.859637718,0.772240342,3.117217006,0.920629735
0.2,6,0.8,200,1,0.140108584,0.999881858,6.100382693,0.754846653,3.117439681,0.920618395
0.2,7,0.6,200,5,0.549542731,0.998271891,5.863967986,0.769304301,3.121098389,0.920431957
0.2,4,0.8,400,5,0.597479107,0.997922254,6.014643486,0.760805824,3.12210944,0.920380398
0.4,8,0.6,100,1,0.091207329,0.999940363,6.355388762,0.730506215,3.124116789,0.920277983
0.3,7,0.7,200,5,0.250424577,0.999643867,6.306182865,0.73305564,3.126938308,0.920133917
0.3,7,0.9,400,1,0.077038694,0.999944983,6.362248518,0.731418251,3.127395683,0.920110552
0.3,7,0.9,300,1,0.077163926,0.999944982,6.362260141,0.731417467,3.127467108,0.920106903
0.2,6,0.7,200,5,0.699488877,0.997221411,5.746005951,0.776965146,3.128137665,0.920072639
0.3,3,0.9,300,5,1.010498625,0.994202667,6.046840907,0.756035405,3.128605272,0.920048742
0.3,7,0.9,200,1,0.078971925,0.999944885,6.362355767,0.731412298,3.129163296,0.920020219
0.1,3,0.7,400,1,1.235787087,0.99137045,6.087973884,0.754300669,3.129230843,0.920016766
0.2,3,0.8,200,10,2.709839001,0.958342778,6.75539331,0.696290512,3.13023907,0.919965217
0.4,8,0.6,200,1,0.077294468,0.999944981,6.354162943,0.730576251,3.132230797,0.919863334
0.3,5,0.6,300,5,0.354021973,0.999284227,5.839671255,0.771503553,3.132267766,0.919861443
0.4,8,0.6,400,1,0.077028859,0.999944983,6.354116565,0.730578755,3.132271836,0.919861234
0.4,8,0.6,300,1,0.077037974,0.999944983,6.35411792,0.730578658,3.132290751,0.919860267
0.4,5,0.9,200,10,0.772421735,0.996635086,6.097142854,0.75363688,3.133027109,0.919822583
0.2,8,0.8,200,10,1.044086498,0.993831744,6.515162132,0.717302162,3.134243879,0.919760294
0.2,8,0.8,400,3,0.082943374,0.999944142,6.042231998,0.750293348,3.135778585,0.919681695
0.2,8,0.8,300,3,0.100196761,0.999934227,6.046231144,0.750127457,3.136414284,0.919649126
0.1,4,0.8,400,5,1.365165471,0.989437383,6.178097455,0.744349251,3.137928485,0.919571524
0.2,3,0.8,400,3,0.853598298,0.995796447,6.13153972,0.750603423,3.138680485,0.91953297
0.1,4,0.6,300,5,1.834353192,0.980910228,6.160541404,0.746285428,3.139197899,0.919506438
0.1,5,0.9,300,10,2.341014453,0.968798944,6.417132998,0.725771914,3.139574344,0.919487131
0.1,5,0.7,300,5,1.324685035,0.990098015,5.827605707,0.774441546,3.140002305,0.91946518
0.3,7,0.9,100,1,0.142245058,0.999882973,6.37361032,0.730665193,3.140074547,0.919461474
0.3,6,0.7,300,10,0.440319328,0.998902234,5.893634373,0.764029581,3.140301291,0.919449843
0.1,7,0.7,200,5,1.497208791,0.987316436,6.237917026,0.741467942,3.142278318,0.919348388
0.1,5,0.7,400,1,0.323793961,0.999401176,5.872439985,0.773100598,3.143176952,0.919302251
0.4,6,0.8,200,10,0.546501022,0.998289157,6.174009102,0.745409859,3.143422069,0.919289664
0.1,4,0.7,300,1,0.926631829,0.995133368,5.886212869,0.770328402,3.145412783,0.919187405
0.2,6,0.9,200,5,0.72012369,0.997073607,5.729831548,0.774928315,3.14558771,0.919178416
0.3,5,0.6,400,5,0.22621532,0.999707555,5.831558521,0.771645395,3.146223512,0.919145741
0.1,3,0.8,400,5,1.996705261,0.977442006,6.365518529,0.72948621,3.14719941,0.919095574
0.2,6,0.6,100,5,1.70275932,0.98348319,6.149337034,0.749295031,3.147925621,0.919058233
0.1,7,0.7,300,10,1.63872463,0.984817901,6.207127536,0.744703898,3.150097537,0.918946502
0.2,3,0.7,400,5,1.122307278,0.99285617,5.924218998,0.765437909,3.150326696,0.918934709
0.3,3,0.9,400,1,0.341324274,0.999250261,6.085145949,0.757068368,3.151601739,0.918869076
0.1,7,0.7,200,3,1.004086209,0.994303014,6.216812135,0.743771948,3.152561644,0.918819648
0.4,6,0.8,400,5,0.087997618,0.999942262,6.08050253,0.748389589,3.154449266,0.918722404
0.3,6,0.8,100,5,1.08428134,0.993343715,5.873931643,0.769271649,3.155200326,0.918683695
0.2,8,0.8,200,3,0.19251398,0.999789395,6.061664619,0.749465251,3.156612758,0.918610876
0.3,4,0.6,300,10,0.962873706,0.994736162,5.744154959,0.779978374,3.157356585,0.918572515
0.3,6,0.6,100,10,1.798218074,0.981562752,6.366600125,0.732359892,3.157789892,0.918550163
0.1,3,0.9,400,1,1.170166542,0.992217792,6.067800073,0.755078081,3.157804643,0.918549402
0.4,6,0.7,200,1,0.082043035,0.999944087,6.44538552,0.717650967,3.158678887,0.918504297
0.4,6,0.7,100,1,0.170896238,0.999829508,6.425308665,0.719560743,3.158942864,0.918490675
0.2,7,0.7,200,5,0.521185027,0.998465995,5.893533266,0.763697783,3.159291203,0.918472697
0.2,5,0.7,100,3,1.533192677,0.986691318,6.289150684,0.741915575,3.159337966,0.918470284
0.4,6,0.7,300,1,0.077492307,0.999944974,6.447469699,0.717454183,3.159460974,0.918463935
0.1,5,0.7,300,1,0.507742692,0.998535178,5.888801799,0.772469247,3.159489534,0.918462461
0.2,4,0.6,400,5,0.682338261,0.997293344,5.773530229,0.773927297,3.159657928,0.918453769
0.4,6,0.7,400,1,0.077095306,0.999944983,6.44768085,0.717435881,3.159743372,0.918449359
0.1,8,0.9,100,1,1.113434547,0.99300171,6.068851465,0.752096075,3.159992132,0.918436518
0.3,7,0.9,100,10,1.868086913,0.980166649,6.423710105,0.728772321,3.160189412,0.918426333
0.1,8,0.9,300,10,1.65325135,0.984451056,6.385531079,0.726841378,3.160262661,0.918422552
0.2,3,0.6,400,10,1.66918343,0.984163336,6.182991077,0.743101903,3.16161398,0.918352772
0.4,3,0.9,300,5,0.736519119,0.996875787,6.221100288,0.736663854,3.162220569,0.918321439
0.2,4,0.8,400,3,0.399482078,0.999070604,6.159136445,0.748085683,3.163122708,0.918274829
0.1,5,0.8,200,5,2.138479673,0.974075123,6.41060539,0.725556248,3.1633157,0.918264856
0.4,6,0.8,300,5,0.113091319,0.999922277,6.077306484,0.748572806,3.164547317,0.918201198
0.3,5,0.7,300,10,0.64264685,0.997651875,5.731211911,0.781594905,3.164852115,0.91818544
0.3,5,0.9,300,5,0.230962493,0.999692582,6.116454221,0.754347377,3.165681364,0.91814256
0.1,5,0.6,400,1,0.348873116,0.999307267,5.951635192,0.763641109,3.166863945,0.918081391
0.2,5,0.6,100,1,1.027822278,0.994046221,6.181229947,0.745414071,3.167705482,0.918037849
0.3,5,0.6,200,5,0.630417805,0.997713381,5.851557735,0.771185709,3.168653793,0.917988767
0.1,6,0.7,400,5,0.697211889,0.997247247,5.981880565,0.760979321,3.168699819,0.917986385
0.1,3,0.7,400,3,1.671757276,0.984198467,6.213248193,0.742827592,3.171230748,0.91785532
0.3,3,0.7,300,1,0.552957109,0.99820448,5.735282066,0.78094437,3.171294271,0.917852029
0.2,5,0.7,300,10,1.030310688,0.993942355,5.790269027,0.780146828,3.171518431,0.917840415
0.1,5,0.9,200,5,2.166668916,0.973332502,6.341425003,0.732623021,3.171869596,0.91782222
0.2,7,0.9,100,10,2.655664643,0.959860913,6.63521576,0.709000321,3.17252008,0.917788511
0.3,5,0.9,400,5,0.139312267,0.999884082,6.109769642,0.75472585,3.173941659,0.917714818
0.4,6,0.8,200,5,0.223681257,0.999716565,6.082621731,0.747714995,3.174654524,0.917677851
0.1,3,0.9,400,5,1.993979838,0.977505616,6.518930575,0.713866781,3.176011972,0.917607436
0.2,6,0.8,100,1,0.555095679,0.998245963,6.130249465,0.752934398,3.176391307,0.917587753
0.1,5,0.7,400,3,0.614699007,0.997857822,5.975032815,0.766131351,3.177465865,0.917531984
0.2,3,0.7,400,1,0.609684227,0.997808167,5.850609357,0.771058193,3.180276002,0.917386051
0.4,8,0.7,100,3,0.208954767,0.999748665,6.057069674,0.743391405,3.18172827,0.917310583
0.2,3,0.9,100,3,2.766731134,0.956596862,6.793815358,0.688722086,3.182040544,0.917294351
0.1,5,0.6,300,1,0.557498478,0.998238838,5.963517903,0.763019164,3.182178819,0.917287163
0.4,8,0.7,200,3,0.086117214,0.999943073,6.053333565,0.743236652,3.182382864,0.917276555
0.1,4,0.6,400,3,1.096547398,0.993210226,6.015450577,0.756905996,3.182505029,0.917270204
0.4,8,0.7,400,3,0.077168313,0.999944982,6.053085064,0.743180491,3.183319283,0.917227865
0.1,5,0.6,400,10,1.573379492,0.985895344,6.107898442,0.752255902,3.183516572,0.917217605
0.4,6,0.6,300,5,0.139475614,0.999888052,5.512540765,0.793683912,3.183576516,0.917214487
0.4,8,0.7,300,3,0.07809354,0.999944953,6.05316628,0.743185945,3.183598419,0.917213348
0.4,6,0.6,400,5,0.099898226,0.999934497,5.508376561,0.793750505,3.184238991,0.91718003
0.2,8,0.7,300,5,0.185026199,0.999805201,6.014298735,0.755355817,3.184835999,0.917148971
0.2,4,0.6,300,5,0.946695497,0.994862442,5.842866914,0.769439973,3.1848402,0.917148753
0.2,4,0.7,200,3,0.997518331,0.994366349,6.233773298,0.74299975,3.184930065,0.917144077
0.4,6,0.6,200,5,0.265334359,0.999594534,5.521369635,0.793270194,3.18511558,0.917134425
0.2,5,0.7,100,5,1.983667942,0.977639382,6.214529722,0.744904265,3.185614117,0.917108482
0.4,5,0.7,100,5,0.948871065,0.994901349,6.080871497,0.755216443,3.1859794,0.917089471
0.2,8,0.7,400,5,0.116842343,0.999916686,6.001956034,0.756133623,3.186139185,0.917081155
0.1,8,0.8,400,10,1.077959051,0.993410014,6.264185852,0.737113909,3.186871592,0.917043029
0.1,4,0.6,400,1,0.719997121,0.997053721,5.857140169,0.770579633,3.18861663,0.916952154
0.3,5,0.8,200,3,0.32923068,0.999381941,5.976314487,0.762448306,3.188805167,0.916942333
0.3,5,0.9,200,5,0.477143795,0.998707883,6.109078515,0.754724261,3.189063343,0.916928883
0.4,6,0.6,300,10,0.318824331,0.999407533,6.020659283,0.759095373,3.189473019,0.916907539
0.3,7,0.6,100,10,1.569096224,0.986060243,6.065226045,0.757008395,3.190371312,0.916860727
0.4,8,0.9,100,3,0.183725623,0.999808918,6.324690884,0.729629558,3.190760125,0.916840462
0.1,5,0.7,200,1,0.922967153,0.995195667,5.974097384,0.766404076,3.191776696,0.916787464
0.2,7,0.7,200,1,0.111370908,0.999923897,6.2121276,0.746241142,3.191882402,0.916781952
0.4,8,0.9,200,3,0.080995712,0.999944549,6.301919738,0.731168803,3.192197781,0.916765507
0.2,4,0.8,300,3,0.58086936,0.998062857,6.190578711,0.745934114,3.192379974,0.916756005
0.4,3,0.7,300,5,0.758781435,0.996646,5.815369906,0.773708167,3.192525209,0.916748431
0.4,8,0.9,300,3,0.077301821,0.999944981,6.30082522,0.731244962,3.193305477,0.916707732
0.4,8,0.9,400,3,0.077057083,0.999944983,6.300729817,0.731251131,3.193416472,0.916701941
0.2,4,0.7,300,3,0.619581764,0.997794679,6.168358041,0.747603358,3.193985169,0.916672271
0.3,3,0.6,100,1,1.799645949,0.981609221,6.236086338,0.744020188,3.194791423,0.916630197
0.2,7,0.7,300,1,0.082580177,0.999944211,6.218033487,0.745750187,3.197393463,0.916494338
0.2,7,0.7,100,1,0.403170147,0.999076055,6.227093526,0.745274318,3.197467091,0.916490492
0.2,7,0.7,400,1,0.078291615,0.999944943,6.219930622,0.745615323,3.198317158,0.916446083
0.4,8,0.7,400,1,0.077028771,0.999944983,6.07496786,0.747752743,3.198360483,0.91644382
0.4,8,0.7,300,1,0.077033996,0.999944983,6.074967791,0.747752745,3.198362824,0.916443697
0.4,8,0.7,200,1,0.07730484,0.999944981,6.07496602,0.74775276,3.198569571,0.916432894
0.2,6,0.7,200,10,1.382631516,0.989193465,6.102468917,0.753653762,3.199305071,0.916394458
0.3,3,0.7,400,1,0.40747028,0.999016822,5.718608197,0.781685224,3.200709828,0.916321023
0.3,3,0.6,300,3,0.879489139,0.995552315,5.979380406,0.756090494,3.201231531,0.916293742
0.4,8,0.7,100,1,0.093728871,0.999939368,6.077415948,0.747622429,3.201504193,0.916279482
0.4,6,0.6,400,10,0.199432151,0.999769856,5.995466503,0.760998996,3.203277029,0.916186736
0.2,4,0.7,400,3,0.419372428,0.998980659,6.153263865,0.748539527,3.20453722,0.916120777
0.2,3,0.9,300,10,2.116899625,0.974593883,6.618488518,0.708808631,3.204820819,0.91610593
0.2,5,0.9,100,3,1.550321224,0.986400079,6.256431583,0.737717514,3.205032878,0.916094827
0.2,8,0.7,200,5,0.405948088,0.999067781,6.041085057,0.753918978,3.206778994,0.916003379
0.1,7,0.6,300,1,0.199882707,0.999771705,5.975733523,0.76402686,3.207637429,0.915958402
0.3,5,0.9,300,3,0.143242495,0.999877689,6.200756334,0.744715481,3.210820731,0.915791511
0.4,6,0.6,200,10,0.579635765,0.998052767,6.092665039,0.753560361,3.211390805,0.915761606
0.1,7,0.6,400,1,0.120917339,0.999912663,5.967995685,0.764366184,3.213080456,0.91567294
0.3,7,0.9,200,3,0.113465612,0.999921571,6.119200154,0.753539273,3.215002626,0.915572016
0.3,5,0.9,400,3,0.100301316,0.999932636,6.204960173,0.744595396,3.215032318,0.915570456
0.1,8,0.9,200,5,1.37751359,0.989259971,6.233594025,0.741087381,3.216080407,0.9155154
0.4,6,0.6,100,5,0.799250321,0.996303495,5.612959403,0.787714972,3.216846625,0.915475139
0.4,3,0.9,100,5,2.000825218,0.977276014,6.680530116,0.698508798,3.21692932,0.915470793
0.3,3,0.8,100,5,2.428914189,0.966574621,6.567530228,0.710778299,3.2176254,0.915434208
0.3,7,0.9,300,3,0.082756501,0.999944126,6.121232078,0.753297149,3.217730937,0.91542866
0.1,3,0.7,200,1,2.23534069,0.971770254,6.443947943,0.723752891,3.217841998,0.915422822
0.1,4,0.7,400,3,1.010836497,0.994207617,5.923988084,0.766087081,3.21945679,0.915337915
0.3,7,0.9,400,3,0.078248545,0.999944944,6.121829541,0.753257379,3.221681514,0.915220868
0.2,6,0.9,400,3,0.10421821,0.999928612,5.799000647,0.772380819,3.221932118,0.915207678
0.3,5,0.8,300,3,0.160823997,0.999849086,5.981443598,0.76222636,3.225956321,0.914995734
0.2,6,0.9,200,3,0.351739199,0.999287482,5.817385182,0.770526867,3.226045632,0.914991027
0.3,5,0.9,200,3,0.301361465,0.999478954,6.195488957,0.744543061,3.226959312,0.914942868
0.1,4,0.8,300,5,1.819884641,0.98122539,6.29331604,0.734010469,3.227672589,0.914905262
0.1,7,0.6,200,10,2.423199544,0.966781299,6.50643997,0.721029435,3.227694995,0.914904081
0.4,3,0.6,200,10,1.656957953,0.984374503,6.170223628,0.743975298,3.227700239,0.914903804
0.2,4,0.8,400,10,1.091939563,0.993253418,6.086931918,0.752631316,3.227977436,0.914889187
0.4,3,0.9,400,10,0.915275705,0.995220777,6.357093192,0.729401843,3.229115276,0.914829175
0.1,3,0.6,400,5,2.084241396,0.975281627,6.36202223,0.730078527,3.231021775,0.914728574
0.2,6,0.9,300,3,0.16083764,0.999845378,5.800215924,0.772075068,3.232801476,0.91463461
0.1,3,0.6,300,3,2.208770854,0.972340617,6.411500544,0.726269783,3.232884752,0.914630212
0.4,3,0.8,100,5,2.024900822,0.976712606,6.565211588,0.714236006,3.234396183,0.91455037
0.1,4,0.6,300,1,1.033474676,0.993950488,5.951348033,0.763530741,3.23442812,0.914548682
0.1,6,0.6,400,3,0.459014034,0.998807472,5.686277166,0.783320595,3.234588658,0.914540199
0.4,3,0.9,100,10,2.843412427,0.954016512,7.152040971,0.657734403,3.235397888,0.914497433
0.3,6,0.6,100,5,1.081681392,0.993396247,5.944804778,0.76488777,3.236696111,0.914428803
0.4,4,0.7,300,10,0.673808896,0.997395335,5.884258179,0.76880386,3.237148263,0.914404893
0.1,5,0.6,200,1,0.99967693,0.994358118,6.018730474,0.759646971,3.240288754,0.914238734
0.4,4,0.7,400,10,0.463985443,0.998758329,5.826161994,0.772922124,3.242601802,0.91411625
0.1,8,0.6,300,10,1.379260646,0.989145882,6.103150271,0.753674045,3.246874461,0.91388977
0.3,5,0.9,100,10,2.271912082,0.97081447,6.504801144,0.722349828,3.247134406,0.913875981
0.2,5,0.6,100,5,2.02280319,0.976604837,6.182801993,0.747107053,3.247722408,0.913844787
0.1,6,0.8,100,1,1.721021476,0.983219498,6.076719843,0.758718521,3.248458849,0.91380571
0.1,5,0.7,300,10,2.118233681,0.974536967,6.219625197,0.744736883,3.248602661,0.913798078
0.1,4,0.6,400,10,2.008354662,0.977048428,6.342361918,0.731520238,3.248788309,0.913788225
0.1,7,0.6,200,1,0.444061219,0.998879174,6.003016754,0.762521798,3.249502797,0.913750301
0.3,3,0.6,200,10,2.055475764,0.975956345,6.136904943,0.747862787,3.250147206,0.913716089
0.3,3,0.6,400,3,0.653726937,0.997522783,5.895977153,0.762067519,3.252025123,0.913616352
0.2,3,0.6,200,1,1.328549404,0.990032606,5.822971221,0.775175111,3.252080455,0.913613412
0.4,3,0.7,100,10,2.630336242,0.960724541,6.616886815,0.706077397,3.25366447,0.913529238
0.3,5,0.8,400,3,0.108625469,0.999924802,5.980658675,0.762282974,3.255752614,0.913418211
0.3,7,0.9,100,3,0.472309888,0.998731965,6.125878876,0.75372989,3.25642114,0.913382651
0.1,8,0.8,400,1,0.085788022,0.999943197,6.00166911,0.756178807,3.257219474,0.913340176
0.2,6,0.8,400,10,0.561025243,0.998211035,5.831744182,0.767423234,3.257261536,0.913337938
0.1,3,0.7,300,3,2.095528883,0.975150074,6.389383424,0.728364572,3.260377091,0.913172075
0.1,3,0.8,400,10,2.734375375,0.957488819,6.901027665,0.68526828,3.260885147,0.913145012
0.2,4,0.9,300,5,0.907152519,0.995303151,6.376097178,0.726595432,3.262273626,0.913071031
0.4,7,0.7,100,10,1.192352615,0.991966318,6.536453867,0.713080379,3.263794508,0.912989959
0.4,7,0.9,100,1,0.09368131,0.999939239,6.147290317,0.745644539,3.263895669,0.912984565
