PI-content,CF-content,Sizing agent-content,GP-content,TS_pred,TC_pred,Pareto_optimal
0.88,0.11,0.035,0.01,73.82573,6.155409,FALSE
0.88,0.11,0.04,0.01,69.331696,4.269687,FALSE
0.88,0.11,0.045,0.01,69.331696,4.269687,FALSE
0.88,0.11,0.05,0.01,65.978004,3.9705958,FALSE
0.88,0.11,0.055,0.01,65.978004,3.9705958,FALSE
0.88,0.12,0,0,66.00563,3.2349288,FALSE
0.88,0.12,0.005,0,66.00563,3.2349288,FALSE
0.88,0.12,0.01,0,72.823166,3.381578,FALSE
0.88,0.12,0.015,0,72.823166,3.381578,FALSE
0.88,0.12,0.02,0,75.11958,5.537502,FALSE
0.88,0.12,0.025,0,75.11958,5.537502,FALSE
0.88,0.12,0.03,0,73.82573,6.155409,FALSE
0.88,0.12,0.035,0,73.82573,6.155409,FALSE
0.88,0.12,0.04,0,69.331696,4.269687,FALSE
0.88,0.12,0.045,0,69.331696,4.269687,FALSE
0.88,0.12,0.05,0,65.978004,3.9705958,FALSE
0.88,0.12,0.055,0,65.978004,3.9705958,FALSE
0.9,0,0,0.1,72.960724,3.2311246,FALSE
0.9,0,0.005,0.1,72.960724,3.2311246,FALSE
0.9,0,0.01,0.1,78.70226,3.8442633,FALSE
0.9,0,0.015,0.1,78.70226,3.8442633,FALSE
0.9,0,0.04,0.1,76.73606,4.16178,FALSE
0.9,0,0.045,0.1,76.73606,4.16178,FALSE
0.9,0,0.05,0.1,75.090454,3.851549,FALSE
0.9,0,0.055,0.1,75.090454,3.851549,FALSE
0.9,0.01,0,0.09,73.2128,2.6812098,FALSE
0.9,0.01,0.005,0.09,73.2128,2.6812098,FALSE
0.9,0.01,0.01,0.09,79.02436,2.7403955,FALSE
0.9,0.01,0.015,0.09,79.02436,2.7403955,FALSE
0.9,0.01,0.02,0.09,79.51282,3.8464751,FALSE
0.9,0.01,0.025,0.09,79.51282,3.8464751,FALSE
0.9,0.01,0.04,0.09,77.07305,3.2349048,FALSE
0.9,0.01,0.045,0.09,77.07305,3.2349048,FALSE
0.9,0.01,0.05,0.09,75.45357,2.9178581,FALSE
0.9,0.01,0.055,0.09,75.45357,2.9178581,FALSE
0.9,0.0125,0,0.0875,73.2128,2.6812098,FALSE
0.9,0.0125,0.005,0.0875,73.2128,2.6812098,FALSE
0.9,0.0125,0.01,0.0875,79.02436,2.7403955,FALSE
0.9,0.0125,0.015,0.0875,79.02436,2.7403955,FALSE
0.9,0.0125,0.02,0.0875,79.51282,3.8464751,FALSE
0.9,0.0125,0.025,0.0875,79.51282,3.8464751,FALSE
0.9,0.0125,0.04,0.0875,77.07305,3.2349048,FALSE
0.9,0.0125,0.045,0.0875,77.07305,3.2349048,FALSE
0.9,0.0125,0.05,0.0875,75.45357,2.9178581,FALSE
0.9,0.0125,0.055,0.0875,75.45357,2.9178581,FALSE
0.9,0.02,0,0.08,73.2128,2.6812098,FALSE
0.9,0.02,0.005,0.08,73.2128,2.6812098,FALSE
0.9,0.02,0.01,0.08,79.02436,2.7403955,FALSE
0.9,0.02,0.015,0.08,79.02436,2.7403955,FALSE
0.9,0.02,0.02,0.08,79.51282,3.8464751,FALSE
0.9,0.02,0.025,0.08,79.51282,3.8464751,FALSE
0.9,0.02,0.04,0.08,77.07305,3.2349048,FALSE
0.9,0.02,0.045,0.08,77.07305,3.2349048,FALSE
0.9,0.02,0.05,0.08,75.45357,2.9178581,FALSE
0.9,0.02,0.055,0.08,75.45357,2.9178581,FALSE
0.9,0.025,0,0.075,67.01006,2.8423908,FALSE
0.9,0.025,0.005,0.075,67.01006,2.8423908,FALSE
0.9,0.025,0.01,0.075,75.09992,2.8471851,FALSE
0.9,0.025,0.015,0.075,75.09992,2.8471851,FALSE
0.9,0.025,0.02,0.075,75.777,3.8874936,FALSE
0.9,0.025,0.025,0.075,75.777,3.8874936,FALSE
0.9,0.025,0.03,0.075,75.96336,4.55309,FALSE
0.9,0.025,0.035,0.075,75.96336,4.55309,FALSE
0.9,0.025,0.04,0.075,72.564766,3.2759233,FALSE
0.9,0.025,0.045,0.075,72.564766,3.2759233,FALSE
0.9,0.025,0.05,0.075,70.232475,2.9588766,FALSE
0.9,0.025,0.055,0.075,70.232475,2.9588766,FALSE
0.9,0.03,0,0.07,67.01006,2.423576,FALSE
0.9,0.03,0.005,0.07,67.01006,2.423576,FALSE
0.9,0.03,0.01,0.07,75.09992,2.49303,FALSE
0.9,0.03,0.015,0.07,75.09992,2.49303,FALSE
0.9,0.03,0.02,0.07,75.777,3.375506,FALSE
0.9,0.03,0.025,0.07,75.777,3.375506,FALSE
0.9,0.03,0.03,0.07,75.96336,4.2332926,FALSE
0.9,0.03,0.035,0.07,75.96336,4.2332926,FALSE
0.9,0.03,0.04,0.07,72.564766,3.0637155,FALSE
0.9,0.03,0.045,0.07,72.564766,3.0637155,FALSE
0.9,0.03,0.05,0.07,70.232475,2.7466688,FALSE
0.9,0.03,0.055,0.07,70.232475,2.7466688,FALSE
0.9,0.0375,0,0.0625,71.18563,2.3355253,FALSE
0.9,0.0375,0.005,0.0625,71.18563,2.3355253,FALSE
0.9,0.0375,0.01,0.0625,78.43427,2.40177,FALSE
0.9,0.0375,0.015,0.0625,78.43427,2.40177,FALSE
0.9,0.0375,0.02,0.0625,78.90534,3.15944,FALSE
0.9,0.0375,0.025,0.0625,78.90534,3.15944,FALSE
0.9,0.0375,0.03,0.0625,79.091705,4.1094227,FALSE
0.9,0.0375,0.035,0.0625,79.091705,4.1094227,FALSE
0.9,0.0375,0.04,0.0625,76.08445,2.9398456,FALSE
0.9,0.0375,0.045,0.0625,76.08445,2.9398456,FALSE
0.9,0.0375,0.05,0.0625,73.8399,2.622799,FALSE
0.9,0.0375,0.055,0.0625,73.8399,2.622799,FALSE
0.9,0.04,0,0.06,71.18563,2.3355253,FALSE
0.9,0.04,0.005,0.06,71.18563,2.3355253,FALSE
0.9,0.04,0.01,0.06,78.43427,2.40177,FALSE
0.9,0.04,0.015,0.06,78.43427,2.40177,FALSE
0.9,0.04,0.02,0.06,78.90534,3.15944,FALSE
0.9,0.04,0.025,0.06,78.90534,3.15944,FALSE
0.9,0.04,0.03,0.06,79.091705,4.1094227,FALSE
0.9,0.04,0.035,0.06,79.091705,4.1094227,FALSE
0.9,0.04,0.04,0.06,76.08445,2.9398456,FALSE
0.9,0.04,0.045,0.06,76.08445,2.9398456,FALSE
0.9,0.04,0.05,0.06,73.8399,2.622799,FALSE
0.9,0.04,0.055,0.06,73.8399,2.622799,FALSE
0.9,0.05,0,0.05,69.91265,2.228538,FALSE
0.9,0.05,0.005,0.05,69.91265,2.228538,FALSE
0.9,0.05,0.01,0.05,77.27168,2.2271748,FALSE
0.9,0.05,0.015,0.05,77.27168,2.2271748,FALSE
0.9,0.05,0.02,0.05,77.90218,2.963969,FALSE
0.9,0.05,0.025,0.05,77.90218,2.963969,FALSE
0.9,0.05,0.03,0.05,78.08855,3.9584274,FALSE
0.9,0.05,0.035,0.05,78.08855,3.9584274,FALSE
0.9,0.05,0.04,0.05,74.964775,2.813519,FALSE
0.9,0.05,0.045,0.05,74.964775,2.813519,FALSE
0.9,0.05,0.05,0.05,72.69749,2.5350652,FALSE
0.9,0.05,0.055,0.05,72.69749,2.5350652,FALSE
0.9,0.06,0,0.04,69.91265,2.3201745,FALSE
0.9,0.06,0.005,0.04,69.91265,2.3201745,FALSE
0.9,0.06,0.01,0.04,77.27168,2.3188112,FALSE
0.9,0.06,0.015,0.04,77.27168,2.3188112,FALSE
0.9,0.06,0.02,0.04,77.90218,3.0556054,FALSE
0.9,0.06,0.025,0.04,77.90218,3.0556054,FALSE
0.9,0.06,0.03,0.04,78.08855,3.9921124,FALSE
0.9,0.06,0.035,0.04,78.08855,3.9921124,FALSE
0.9,0.06,0.04,0.04,74.964775,2.813519,FALSE
0.9,0.06,0.045,0.04,74.964775,2.813519,FALSE
0.9,0.06,0.05,0.04,72.69749,2.5350652,FALSE
0.9,0.06,0.055,0.04,72.69749,2.5350652,FALSE
0.9,0.0625,0,0.0375,69.91265,2.3201745,FALSE
0.9,0.0625,0.005,0.0375,69.91265,2.3201745,FALSE
0.9,0.0625,0.01,0.0375,77.27168,2.3188112,FALSE
0.9,0.0625,0.015,0.0375,77.27168,2.3188112,FALSE
0.9,0.0625,0.02,0.0375,77.90218,3.0556054,FALSE
0.9,0.0625,0.025,0.0375,77.90218,3.0556054,FALSE
0.9,0.0625,0.03,0.0375,78.08855,3.9921124,FALSE
0.9,0.0625,0.035,0.0375,78.08855,3.9921124,FALSE
0.9,0.0625,0.04,0.0375,74.964775,2.813519,FALSE
0.9,0.0625,0.045,0.0375,74.964775,2.813519,FALSE
0.9,0.0625,0.05,0.0375,72.69749,2.5350652,FALSE
0.9,0.0625,0.055,0.0375,72.69749,2.5350652,FALSE
0.9,0.07,0,0.03,69.73316,2.2603266,FALSE
0.9,0.07,0.005,0.03,69.73316,2.2603266,FALSE
0.9,0.07,0.01,0.03,77.24841,2.4221184,FALSE
0.9,0.07,0.015,0.03,77.24841,2.4221184,FALSE
0.9,0.07,0.02,0.03,78.156265,3.5000863,FALSE
0.9,0.07,0.025,0.03,78.156265,3.5000863,FALSE
0.9,0.07,0.03,0.03,78.09776,4.266911,FALSE
0.9,0.07,0.035,0.03,78.09776,4.266911,FALSE
0.9,0.07,0.04,0.03,74.88343,2.7939234,FALSE
0.9,0.07,0.045,0.03,74.88343,2.7939234,FALSE
0.9,0.07,0.05,0.03,72.61614,2.5036116,FALSE
0.9,0.07,0.055,0.03,72.61614,2.5036116,FALSE
0.9,0.075,0,0.025,72.91631,2.790636,FALSE
0.9,0.075,0.005,0.025,72.91631,2.790636,FALSE
0.9,0.075,0.01,0.025,77.772766,2.9255211,FALSE
0.9,0.075,0.015,0.025,77.772766,2.9255211,FALSE
0.9,0.075,0.02,0.025,78.79082,4.003489,FALSE
0.9,0.075,0.025,0.025,78.79082,4.003489,FALSE
0.9,0.075,0.03,0.025,78.732315,4.7703147,FALSE
0.9,0.075,0.035,0.025,78.732315,4.7703147,FALSE
0.9,0.075,0.04,0.025,75.32307,3.2973268,FALSE
0.9,0.075,0.045,0.025,75.32307,3.2973268,FALSE
0.9,0.075,0.05,0.025,72.99648,3.007015,FALSE
0.9,0.075,0.055,0.025,72.99648,3.007015,FALSE
0.9,0.08,0,0.02,72.91631,2.7804952,FALSE
0.9,0.08,0.005,0.02,72.91631,2.7804952,FALSE
0.9,0.08,0.01,0.02,77.772766,2.909587,FALSE
0.9,0.08,0.015,0.02,77.772766,2.909587,FALSE
0.9,0.08,0.02,0.02,78.79082,4.003489,FALSE
0.9,0.08,0.025,0.02,78.79082,4.003489,FALSE
0.9,0.08,0.03,0.02,78.732315,4.7703147,FALSE
0.9,0.08,0.035,0.02,78.732315,4.7703147,FALSE
0.9,0.08,0.04,0.02,75.32307,3.2973268,FALSE
0.9,0.08,0.045,0.02,75.32307,3.2973268,FALSE
0.9,0.08,0.05,0.02,72.99648,3.007015,FALSE
0.9,0.08,0.055,0.02,72.99648,3.007015,FALSE
0.9,0.0875,0,0.0125,72.91631,2.7804952,FALSE
0.9,0.0875,0.005,0.0125,72.91631,2.7804952,FALSE
0.9,0.0875,0.01,0.0125,77.772766,2.909587,FALSE
0.9,0.0875,0.015,0.0125,77.772766,2.909587,FALSE
0.9,0.0875,0.02,0.0125,78.79082,4.003489,FALSE
0.9,0.0875,0.025,0.0125,78.79082,4.003489,FALSE
0.9,0.0875,0.03,0.0125,78.732315,4.7703147,FALSE
0.9,0.0875,0.035,0.0125,78.732315,4.7703147,FALSE
0.9,0.0875,0.04,0.0125,75.32307,3.2973268,FALSE
0.9,0.0875,0.045,0.0125,75.32307,3.2973268,FALSE
0.9,0.0875,0.05,0.0125,72.99648,3.007015,FALSE
0.9,0.0875,0.055,0.0125,72.99648,3.007015,FALSE
0.9,0.09,0,0.01,72.91631,2.7804952,FALSE
0.9,0.09,0.005,0.01,72.91631,2.7804952,FALSE
0.9,0.09,0.01,0.01,77.772766,2.909587,FALSE
0.9,0.09,0.015,0.01,77.772766,2.909587,FALSE
0.9,0.09,0.02,0.01,78.79082,4.003489,FALSE
0.9,0.09,0.025,0.01,78.79082,4.003489,FALSE
0.9,0.09,0.03,0.01,78.732315,4.7703147,FALSE
0.9,0.09,0.035,0.01,78.732315,4.7703147,FALSE
0.9,0.09,0.04,0.01,75.32307,3.2973268,FALSE
0.9,0.09,0.045,0.01,75.32307,3.2973268,FALSE
0.9,0.09,0.05,0.01,72.99648,3.007015,FALSE
0.9,0.09,0.055,0.01,72.99648,3.007015,FALSE
0.9,0.1,0,0,72.64718,3.2111676,FALSE
0.9,0.1,0.005,0,72.64718,3.2111676,FALSE
0.9,0.1,0.01,0,77.368546,3.3531058,FALSE
0.9,0.1,0.015,0,77.368546,3.3531058,FALSE
0.9,0.1,0.02,0,78.464745,5.2048764,FALSE
0.9,0.1,0.025,0,78.464745,5.2048764,FALSE
0.9,0.1,0.04,0,74.94232,4.194738,FALSE
0.9,0.1,0.045,0,74.94232,4.194738,FALSE
0.9,0.1,0.05,0,72.60172,3.8956447,FALSE
0.9,0.1,0.055,0,72.60172,3.8956447,FALSE
0.92,0,0,0.08,73.2128,2.6812098,FALSE
0.92,0,0.005,0.08,73.2128,2.6812098,FALSE
0.92,0,0.01,0.08,79.02436,2.7403955,FALSE
0.92,0,0.015,0.08,79.02436,2.7403955,FALSE
0.92,0,0.02,0.08,79.51282,3.8464751,FALSE
0.92,0,0.025,0.08,79.51282,3.8464751,FALSE
0.92,0,0.04,0.08,77.07305,3.2349048,FALSE
0.92,0,0.045,0.08,77.07305,3.2349048,FALSE
0.92,0,0.05,0.08,75.45357,2.9178581,FALSE
0.92,0,0.055,0.08,75.45357,2.9178581,FALSE
0.92,0.01,0,0.07,73.2128,2.2623951,FALSE
0.92,0.01,0.005,0.07,73.2128,2.2623951,FALSE
0.92,0.01,0.01,0.07,79.02436,2.386241,FALSE
0.92,0.01,0.015,0.07,79.02436,2.386241,FALSE
0.92,0.01,0.02,0.07,79.51282,3.3344874,FALSE
0.92,0.01,0.025,0.07,79.51282,3.3344874,FALSE
0.92,0.01,0.03,0.07,79.653076,4.192273,FALSE
0.92,0.01,0.035,0.07,79.653076,4.192273,FALSE
0.92,0.01,0.04,0.07,77.07305,3.022697,FALSE
0.92,0.01,0.045,0.07,77.07305,3.022697,FALSE
0.92,0.01,0.05,0.07,75.45357,2.7056503,FALSE
0.92,0.01,0.055,0.07,75.45357,2.7056503,FALSE
0.92,0.02,0,0.06,79.46623,2.1743438,FALSE
0.92,0.02,0.005,0.06,79.46623,2.1743438,FALSE
0.92,0.02,0.01,0.06,84.43656,2.2949805,FALSE
0.92,0.02,0.015,0.06,84.43656,2.2949805,FALSE
0.92,0.02,0.02,0.06,84.71901,3.1184216,FALSE
0.92,0.02,0.025,0.06,84.71901,3.1184216,FALSE
0.92,0.02,0.03,0.06,84.85925,4.0684032,FALSE
0.92,0.02,0.035,0.06,84.85925,4.0684032,FALSE
0.92,0.02,0.04,0.06,82.6706,2.898827,FALSE
0.92,0.02,0.045,0.06,82.6706,2.898827,FALSE
0.92,0.02,0.05,0.06,81.13884,2.5817804,FALSE
0.92,0.02,0.055,0.06,81.13884,2.5817804,FALSE
0.92,0.03,0,0.05,71.18563,2.3355253,FALSE
0.92,0.03,0.005,0.05,71.18563,2.3355253,FALSE
0.92,0.03,0.01,0.05,78.43427,2.40177,FALSE
0.92,0.03,0.015,0.05,78.43427,2.40177,FALSE
0.92,0.03,0.02,0.05,78.90534,3.15944,FALSE
0.92,0.03,0.025,0.05,78.90534,3.15944,FALSE
0.92,0.03,0.03,0.05,79.091705,4.1094227,FALSE
0.92,0.03,0.035,0.05,79.091705,4.1094227,FALSE
0.92,0.03,0.04,0.05,76.08445,2.9398456,FALSE
0.92,0.03,0.045,0.05,76.08445,2.9398456,FALSE
0.92,0.03,0.05,0.05,73.8399,2.622799,FALSE
0.92,0.03,0.055,0.05,73.8399,2.622799,FALSE
0.92,0.04,0,0.04,71.18563,2.4271617,FALSE
0.92,0.04,0.005,0.04,71.18563,2.4271617,FALSE
0.92,0.04,0.01,0.04,78.43427,2.4934065,FALSE
0.92,0.04,0.015,0.04,78.43427,2.4934065,FALSE
0.92,0.04,0.02,0.04,78.90534,3.2510765,FALSE
0.92,0.04,0.025,0.04,78.90534,3.2510765,FALSE
0.92,0.04,0.03,0.04,79.091705,4.1431074,FALSE
0.92,0.04,0.035,0.04,79.091705,4.1431074,FALSE
0.92,0.04,0.04,0.04,76.08445,2.9398456,FALSE
0.92,0.04,0.045,0.04,76.08445,2.9398456,FALSE
0.92,0.04,0.05,0.04,73.8399,2.622799,FALSE
0.92,0.04,0.055,0.04,73.8399,2.622799,FALSE
0.92,0.05,0,0.03,69.91265,2.3201745,FALSE
0.92,0.05,0.005,0.03,69.91265,2.3201745,FALSE
0.92,0.05,0.01,0.03,77.27168,2.3188112,FALSE
0.92,0.05,0.015,0.03,77.27168,2.3188112,FALSE
0.92,0.05,0.02,0.03,77.90218,3.0556054,FALSE
0.92,0.05,0.025,0.03,77.90218,3.0556054,FALSE
0.92,0.05,0.03,0.03,78.08855,3.9921124,FALSE
0.92,0.05,0.035,0.03,78.08855,3.9921124,FALSE
0.92,0.05,0.04,0.03,74.964775,2.813519,FALSE
0.92,0.05,0.045,0.03,74.964775,2.813519,FALSE
0.92,0.05,0.05,0.03,72.69749,2.5350652,FALSE
0.92,0.05,0.055,0.03,72.69749,2.5350652,FALSE
0.92,0.06,0,0.02,69.91265,2.3100336,FALSE
0.92,0.06,0.005,0.02,69.91265,2.3100336,FALSE
0.92,0.06,0.01,0.02,77.27168,2.302877,FALSE
0.92,0.06,0.015,0.02,77.27168,2.302877,FALSE
0.92,0.06,0.02,0.02,77.90218,3.0556054,FALSE
0.92,0.06,0.025,0.02,77.90218,3.0556054,FALSE
0.92,0.06,0.03,0.02,78.08855,3.9921124,FALSE
0.92,0.06,0.035,0.02,78.08855,3.9921124,FALSE
0.92,0.06,0.04,0.02,74.964775,2.813519,FALSE
0.92,0.06,0.045,0.02,74.964775,2.813519,FALSE
0.92,0.06,0.05,0.02,72.69749,2.5350652,FALSE
0.92,0.06,0.055,0.02,72.69749,2.5350652,FALSE
0.92,0.07,0,0.01,69.73316,2.2501857,FALSE
0.92,0.07,0.005,0.01,69.73316,2.2501857,FALSE
0.92,0.07,0.01,0.01,77.24841,2.4061842,FALSE
0.92,0.07,0.015,0.01,77.24841,2.4061842,FALSE
0.92,0.07,0.02,0.01,78.156265,3.5000863,FALSE
0.92,0.07,0.025,0.01,78.156265,3.5000863,FALSE
0.92,0.07,0.03,0.01,78.09776,4.266911,FALSE
0.92,0.07,0.035,0.01,78.09776,4.266911,FALSE
0.92,0.07,0.04,0.01,74.88343,2.7939234,FALSE
0.92,0.07,0.045,0.01,74.88343,2.7939234,FALSE
0.92,0.07,0.05,0.01,72.61614,2.5036116,FALSE
0.92,0.07,0.055,0.01,72.61614,2.5036116,FALSE
0.92,0.08,0,0,72.91631,2.7804952,FALSE
0.92,0.08,0.005,0,72.91631,2.7804952,FALSE
0.92,0.08,0.01,0,77.772766,2.909587,FALSE
0.92,0.08,0.015,0,77.772766,2.909587,FALSE
0.92,0.08,0.02,0,78.79082,4.003489,FALSE
0.92,0.08,0.025,0,78.79082,4.003489,FALSE
0.92,0.08,0.03,0,78.732315,4.7703147,FALSE
0.92,0.08,0.035,0,78.732315,4.7703147,FALSE
0.92,0.08,0.04,0,75.32307,3.2973268,FALSE
0.92,0.08,0.045,0,75.32307,3.2973268,FALSE
0.92,0.08,0.05,0,72.99648,3.007015,FALSE
0.92,0.08,0.055,0,72.99648,3.007015,FALSE
0.94,0,0,0.06,79.46623,2.1743438,FALSE
0.94,0,0.005,0.06,79.46623,2.1743438,FALSE
0.94,0,0.01,0.06,84.43656,2.2949805,FALSE
0.94,0,0.015,0.06,84.43656,2.2949805,FALSE
0.94,0,0.02,0.06,84.71901,3.1184216,FALSE
0.94,0,0.025,0.06,84.71901,3.1184216,FALSE
0.94,0,0.03,0.06,84.85925,4.0684032,FALSE
0.94,0,0.035,0.06,84.85925,4.0684032,FALSE
0.94,0,0.04,0.06,82.6706,2.898827,FALSE
0.94,0,0.045,0.06,82.6706,2.898827,FALSE
0.94,0,0.05,0.06,81.13884,2.5817804,FALSE
0.94,0,0.055,0.06,81.13884,2.5817804,FALSE
0.94,0.01,0,0.05,79.46623,2.1743438,FALSE
0.94,0.01,0.005,0.05,79.46623,2.1743438,FALSE
0.94,0.01,0.01,0.05,84.43656,2.2949805,FALSE
0.94,0.01,0.015,0.05,84.43656,2.2949805,FALSE
0.94,0.01,0.02,0.05,84.71901,3.1184216,FALSE
0.94,0.01,0.025,0.05,84.71901,3.1184216,FALSE
0.94,0.01,0.03,0.05,84.85925,4.0684032,FALSE
0.94,0.01,0.035,0.05,84.85925,4.0684032,FALSE
0.94,0.01,0.04,0.05,82.6706,2.898827,FALSE
0.94,0.01,0.045,0.05,82.6706,2.898827,FALSE
0.94,0.01,0.05,0.05,81.13884,2.5817804,FALSE
0.94,0.01,0.055,0.05,81.13884,2.5817804,FALSE
0.94,0.02,0,0.04,79.46623,2.2659807,FALSE
0.94,0.02,0.005,0.04,79.46623,2.2659807,FALSE
0.94,0.02,0.01,0.04,84.43656,2.386617,FALSE
0.94,0.02,0.015,0.04,84.43656,2.386617,FALSE
0.94,0.02,0.02,0.04,84.71901,3.210058,FALSE
0.94,0.02,0.025,0.04,84.71901,3.210058,FALSE
0.94,0.02,0.03,0.04,84.85925,4.102088,FALSE
0.94,0.02,0.035,0.04,84.85925,4.102088,FALSE
0.94,0.02,0.04,0.04,82.6706,2.898827,FALSE
0.94,0.02,0.045,0.04,82.6706,2.898827,FALSE
0.94,0.02,0.05,0.04,81.13884,2.5817804,FALSE
0.94,0.02,0.055,0.04,81.13884,2.5817804,FALSE
0.94,0.03,0,0.03,71.18563,2.4271617,FALSE
0.94,0.03,0.005,0.03,71.18563,2.4271617,FALSE
0.94,0.03,0.01,0.03,78.43427,2.4934065,FALSE
0.94,0.03,0.015,0.03,78.43427,2.4934065,FALSE
0.94,0.03,0.02,0.03,78.90534,3.2510765,FALSE
0.94,0.03,0.025,0.03,78.90534,3.2510765,FALSE
0.94,0.03,0.03,0.03,79.091705,4.1431074,FALSE
0.94,0.03,0.035,0.03,79.091705,4.1431074,FALSE
0.94,0.03,0.04,0.03,76.08445,2.9398456,FALSE
0.94,0.03,0.045,0.03,76.08445,2.9398456,FALSE
0.94,0.03,0.05,0.03,73.8399,2.622799,FALSE
0.94,0.03,0.055,0.03,73.8399,2.622799,FALSE
0.94,0.04,0,0.02,71.18563,2.4170203,FALSE
0.94,0.04,0.005,0.02,71.18563,2.4170203,FALSE
0.94,0.04,0.01,0.02,78.43427,2.4774718,FALSE
0.94,0.04,0.015,0.02,78.43427,2.4774718,FALSE
0.94,0.04,0.02,0.02,78.90534,3.2510765,FALSE
0.94,0.04,0.025,0.02,78.90534,3.2510765,FALSE
0.94,0.04,0.03,0.02,79.091705,4.1431074,FALSE
0.94,0.04,0.035,0.02,79.091705,4.1431074,FALSE
0.94,0.04,0.04,0.02,76.08445,2.9398456,FALSE
0.94,0.04,0.045,0.02,76.08445,2.9398456,FALSE
0.94,0.04,0.05,0.02,73.8399,2.622799,FALSE
0.94,0.04,0.055,0.02,73.8399,2.622799,FALSE
0.94,0.05,0,0.01,69.91265,2.3100336,FALSE
0.94,0.05,0.005,0.01,69.91265,2.3100336,FALSE
0.94,0.05,0.01,0.01,77.27168,2.302877,FALSE
0.94,0.05,0.015,0.01,77.27168,2.302877,FALSE
0.94,0.05,0.02,0.01,77.90218,3.0556054,FALSE
0.94,0.05,0.025,0.01,77.90218,3.0556054,FALSE
0.94,0.05,0.03,0.01,78.08855,3.9921124,FALSE
0.94,0.05,0.035,0.01,78.08855,3.9921124,FALSE
0.94,0.05,0.04,0.01,74.964775,2.813519,FALSE
0.94,0.05,0.045,0.01,74.964775,2.813519,FALSE
0.94,0.05,0.05,0.01,72.69749,2.5350652,FALSE
0.94,0.05,0.055,0.01,72.69749,2.5350652,FALSE
0.94,0.06,0,0,69.91265,2.3100336,FALSE
0.94,0.06,0.005,0,69.91265,2.3100336,FALSE
0.94,0.06,0.01,0,77.27168,2.302877,FALSE
0.94,0.06,0.015,0,77.27168,2.302877,FALSE
0.94,0.06,0.02,0,77.90218,3.0556054,FALSE
0.94,0.06,0.025,0,77.90218,3.0556054,FALSE
0.94,0.06,0.03,0,78.08855,3.9921124,FALSE
0.94,0.06,0.035,0,78.08855,3.9921124,FALSE
0.94,0.06,0.04,0,74.964775,2.813519,FALSE
0.94,0.06,0.045,0,74.964775,2.813519,FALSE
0.94,0.06,0.05,0,72.69749,2.5350652,FALSE
0.94,0.06,0.055,0,72.69749,2.5350652,FALSE
0.96,0,0,0.04,80.831764,2.3300078,FALSE
0.96,0,0.005,0.04,80.831764,2.3300078,FALSE
0.96,0,0.01,0.04,85.599625,2.4988635,FALSE
0.96,0,0.015,0.04,85.599625,2.4988635,FALSE
0.96,0,0.02,0.04,85.75249,3.3223045,FALSE
0.96,0,0.025,0.04,85.75249,3.3223045,FALSE
0.96,0,0.04,0.04,83.9065,2.969916,FALSE
0.96,0,0.045,0.04,83.9065,2.969916,FALSE
0.96,0,0.05,0.04,82.49766,2.6528695,FALSE
0.96,0,0.055,0.04,82.49766,2.6528695,FALSE
0.96,0.01,0,0.03,80.831764,2.3300078,FALSE
0.96,0.01,0.005,0.03,80.831764,2.3300078,FALSE
0.96,0.01,0.01,0.03,85.599625,2.4988635,FALSE
0.96,0.01,0.015,0.03,85.599625,2.4988635,FALSE
0.96,0.01,0.02,0.03,85.75249,3.3223045,FALSE
0.96,0.01,0.025,0.03,85.75249,3.3223045,FALSE
0.96,0.01,0.04,0.03,83.9065,2.969916,FALSE
0.96,0.01,0.045,0.03,83.9065,2.969916,FALSE
0.96,0.01,0.05,0.03,82.49766,2.6528695,FALSE
0.96,0.01,0.055,0.03,82.49766,2.6528695,FALSE
0.96,0.02,0,0.02,80.831764,2.3198664,FALSE
0.96,0.02,0.005,0.02,80.831764,2.3198664,FALSE
0.96,0.02,0.01,0.02,85.599625,2.482929,FALSE
0.96,0.02,0.015,0.02,85.599625,2.482929,FALSE
0.96,0.02,0.02,0.02,85.75249,3.3223045,FALSE
0.96,0.02,0.025,0.02,85.75249,3.3223045,FALSE
0.96,0.02,0.04,0.02,83.9065,2.969916,FALSE
0.96,0.02,0.045,0.02,83.9065,2.969916,FALSE
0.96,0.02,0.05,0.02,82.49766,2.6528695,FALSE
0.96,0.02,0.055,0.02,82.49766,2.6528695,FALSE
0.96,0.03,0,0.01,72.55116,2.4810479,FALSE
0.96,0.03,0.005,0.01,72.55116,2.4810479,FALSE
0.96,0.03,0.01,0.01,79.597336,2.5897183,FALSE
0.96,0.03,0.015,0.01,79.597336,2.5897183,FALSE
0.96,0.03,0.02,0.01,79.93882,3.363323,FALSE
0.96,0.03,0.025,0.01,79.93882,3.363323,FALSE
0.96,0.03,0.04,0.01,77.32035,3.0109346,FALSE
0.96,0.03,0.045,0.01,77.32035,3.0109346,FALSE
0.96,0.03,0.05,0.01,75.198715,2.693888,FALSE
0.96,0.03,0.055,0.01,75.198715,2.693888,FALSE
0.96,0.04,0,0,72.55116,2.4810479,FALSE
0.96,0.04,0.005,0,72.55116,2.4810479,FALSE
0.96,0.04,0.01,0,79.597336,2.5897183,FALSE
0.96,0.04,0.015,0,79.597336,2.5897183,FALSE
0.96,0.04,0.02,0,79.93882,3.363323,FALSE
0.96,0.04,0.025,0,79.93882,3.363323,FALSE
0.96,0.04,0.04,0,77.32035,3.0109346,FALSE
