learning_rate,max_depth,subsample,n_estimators,reg_lambda,colsample_bytree,LOO-train-RMSE,LOO-train-R2,LOO-val-RMSE,LOO-val-R2,test-RMSE,test-R2,
0.3,7,0.7,300,1,0.6,0.000950417,0.999999996,8.600569487,,10.93615937,0.253578336,
0.3,8,0.7,200,1,0.6,0.001478751,0.99999999,8.618575335,,10.9365096,0.253530527,
0.3,8,0.7,400,1,0.6,0.000894325,0.999999997,8.618899107,,10.93653567,0.253526968,
0.3,8,0.7,300,1,0.6,0.000956766,0.999999996,8.61882019,,10.93657943,0.253520995,
0.3,7,0.6,400,1,0.6,0.000852193,0.999999997,8.828648806,,10.93703522,0.253458772,
0.3,7,0.6,300,1,0.6,0.001115953,0.999999995,8.828485966,,10.93708432,0.25345207,
0.3,7,0.6,200,1,0.6,0.008104492,0.999999645,8.828386784,,10.93745118,0.253401987,
0.3,8,0.7,100,1,0.6,0.036953804,0.999993567,8.61597538,,10.9376024,0.253381342,
0.3,7,0.7,100,1,0.6,0.037595913,0.999993379,8.598349094,,10.93857604,0.253248411,
0.3,5,0.6,100,1,0.6,0.111829426,0.999938271,8.674580097,,10.9389404,0.253198662,
0.3,6,0.6,100,1,0.6,0.100565399,0.999951738,8.821058273,,10.93902881,0.253186591,
0.2,5,0.7,200,10,0.6,1.681179151,0.988384879,9.409883022,,10.93980169,0.253081057,
0.3,7,0.8,100,3,0.6,0.220844113,0.999773781,9.416318655,,10.94154952,0.25284237,
0.1,7,0.9,300,10,0.6,1.592400218,0.989651578,9.739026546,,10.94421506,0.252478287,
0.3,8,0.8,100,3,0.6,0.219579656,0.999776517,9.415513754,,10.94988298,0.251703815,
0.1,6,0.6,200,5,0.6,2.543111214,0.973620257,9.08836627,,10.95077378,0.251582059,
0.3,6,0.6,300,1,0.6,0.001138472,0.999999994,8.828993082,,10.95466569,0.251049989,
0.3,6,0.6,400,1,0.6,0.000860984,0.999999997,8.829155684,,10.95471185,0.251043676,
0.3,6,0.6,200,1,0.6,0.008366929,0.99999963,8.828794003,,10.95505947,0.250996144,
0.3,5,0.8,100,5,0.6,0.62834659,0.998284809,9.446657181,,10.95806266,0.250585428,
0.3,5,0.6,300,1,0.6,0.001202334,0.999999994,8.681966543,,10.96789946,0.249239359,
0.3,5,0.6,400,1,0.6,0.000880378,0.999999997,8.682136536,,10.96791385,0.249237389,
0.1,8,0.9,300,10,0.6,1.590881688,0.989673147,9.739420414,,10.96811961,0.24920922,
0.3,5,0.6,200,1,0.6,0.009945697,0.999999454,8.680591345,,10.96864148,0.249137771,
0.3,6,0.8,400,3,0.6,0.001540558,0.99999999,9.421018362,,10.97154215,0.248740586,
0.3,6,0.8,300,3,0.6,0.003485758,0.999999942,9.42076993,,10.97172848,0.248715069,
0.1,6,0.9,300,10,0.6,1.596781883,0.989599262,9.738073111,,10.97327045,0.248503882,
0.3,6,0.8,200,3,0.6,0.031366638,0.999995255,9.415903091,,10.97354628,0.248466103,
0.3,3,0.9,100,3,0.6,0.489452226,0.998951384,9.572905064,,10.97522217,0.248236535,
0.2,7,0.8,200,10,0.6,1.264365689,0.993405512,9.526996613,,10.9756156,0.248182637,
0.1,3,0.9,400,1,0.6,0.056080596,0.999984695,9.68081069,,10.97568834,0.248172672,
0.4,8,0.9,100,5,0.6,0.160936161,0.99988181,9.416522503,,10.97806443,0.247847116,
0.3,3,0.8,100,5,0.6,1.054399434,0.995311075,9.308608532,,10.98026531,0.247545503,
0.1,3,0.6,200,5,0.6,2.741752803,0.969421426,9.104039907,,10.98169607,0.247349395,
0.3,4,0.8,400,5,0.6,0.011146426,0.999999364,9.595957041,,10.98597681,0.246762504,
0.3,7,0.8,400,3,0.6,0.001486205,0.999999991,9.447588205,,10.98937064,0.246297047,
0.3,7,0.8,300,3,0.6,0.003289581,0.999999947,9.447449684,,10.98941592,0.246290836,
0.3,7,0.8,200,3,0.6,0.029755972,0.9999957,9.443720341,,10.98982049,0.246235339,
0.3,4,0.8,300,5,0.6,0.049831138,0.999987748,9.594206095,,10.9907038,0.246114166,
0.2,8,0.7,200,3,0.6,0.234210584,0.999755447,9.295922041,,10.9913617,0.246023908,
0.1,3,0.9,300,1,0.6,0.151807635,0.999891895,9.649365425,,10.99445435,0.245599555,
0.3,8,0.8,400,3,0.6,0.001507049,0.999999991,9.441286564,,10.99551566,0.245453901,
0.3,8,0.8,300,3,0.6,0.003246387,0.999999951,9.441265106,,10.99555257,0.245448836,
0.3,8,0.8,200,3,0.6,0.029061427,0.999995991,9.437330484,,10.99825484,0.245077913,
0.2,8,0.7,300,3,0.6,0.069987767,0.999977523,9.330180168,,10.99860229,0.245030214,
0.3,5,0.8,100,3,0.6,0.266177769,0.999674965,9.429768085,,11.0008933,0.244715661,
0.4,7,0.8,100,5,0.6,0.300359137,0.999580258,9.434909344,,11.00097373,0.244704617,
0.2,4,0.8,100,3,0.6,0.798175453,0.997282362,9.331454992,,11.00179695,0.244591572,
0.1,3,0.8,400,10,0.6,1.616875047,0.98935721,9.461902618,,11.0021803,0.244538928,
0.2,8,0.7,400,3,0.6,0.020225495,0.999998002,9.333082199,,11.0036626,0.244335351,
0.2,3,0.7,200,10,0.6,1.906660481,0.985127332,9.282236338,,11.01206889,0.243180325,
0.4,8,0.9,200,5,0.6,0.017990003,0.999998416,9.444133282,,11.01422535,0.242883884,
0.4,8,0.9,400,5,0.6,0.001624084,0.999999989,9.44644475,,11.01437278,0.242863615,
0.4,8,0.9,300,5,0.6,0.002220827,0.999999978,9.446261883,,11.01465788,0.242824419,
0.3,4,0.8,200,5,0.6,0.206984559,0.999799098,9.574853659,,11.01631506,0.242596563,
0.1,3,0.8,100,1,0.6,1.274078104,0.993261671,9.040556669,,11.01810539,0.242350363,
0.4,4,0.9,100,3,0.6,0.084506167,0.999964815,9.081385136,,11.02209897,0.241801034,
0.4,4,0.9,200,3,0.6,0.004600681,0.99999989,9.091690779,,11.02384877,0.241560281,
0.4,4,0.9,400,3,0.6,0.001286748,0.999999993,9.091943264,,11.02389755,0.241553569,
0.4,4,0.9,300,3,0.6,0.001453058,0.999999991,9.091801643,,11.02409337,0.241526624,
0.2,6,0.8,200,10,0.6,1.268333076,0.993357043,9.53233242,,11.02416445,0.241516843,
0.4,7,0.9,100,5,0.6,0.161883494,0.999880408,9.385136127,,11.03182469,0.2404624,
0.2,7,0.7,300,3,0.6,0.069839493,0.999977611,9.335220575,,11.04031073,0.239293427,
0.3,5,0.8,300,3,0.6,0.004198715,0.999999915,9.461268902,,11.04181832,0.239085659,
0.3,5,0.8,400,3,0.6,0.001605113,0.999999989,9.461282015,,11.04194818,0.239067762,
0.4,7,0.8,400,5,0.6,0.001853797,0.999999985,9.48797226,,11.04396606,0.238789621,
0.3,6,0.9,100,3,0.6,0.120132928,0.999933932,9.653590918,,11.04478102,0.238677274,
0.3,5,0.8,200,3,0.6,0.036408044,0.999993508,9.458865404,,11.0448683,0.238665241,
0.4,7,0.8,300,5,0.6,0.006460276,0.999999791,9.488118649,,11.04534076,0.238600105,
0.2,7,0.7,200,3,0.6,0.235016126,0.999754596,9.300811768,,11.04545133,0.238584861,
0.2,7,0.7,400,3,0.6,0.020045816,0.999998034,9.337898731,,11.04584696,0.238530314,
0.3,5,0.7,200,1,0.6,0.001803964,0.999999985,8.741629124,,11.04781201,0.23825936,
0.3,5,0.7,400,1,0.6,0.000877405,0.999999997,8.742040396,,11.04794733,0.238240699,
0.3,5,0.7,300,1,0.6,0.000941371,0.999999996,8.742021799,,11.04815602,0.238211921,
0.1,3,0.9,100,1,0.6,1.09154445,0.995045786,9.49349618,,11.04849662,0.23816495,
0.1,4,0.9,300,10,0.6,1.671895555,0.988596768,9.789528608,,11.04973361,0.237994351,
0.3,7,0.9,100,3,0.6,0.109275004,0.999944146,9.631697655,,11.05007661,0.237947043,
0.3,8,0.9,100,3,0.6,0.105850511,0.999947866,9.58236289,,11.05197398,0.23768532,
0.4,7,0.8,200,5,0.6,0.04910719,0.999988328,9.481931686,,11.05322919,0.237512153,
0.3,5,0.7,100,1,0.6,0.047291056,0.999989863,8.737948656,,11.05442427,0.237347264,
0.1,3,0.7,400,1,0.6,0.119802867,0.999934171,9.154906988,,11.06229483,0.236260886,
0.4,7,0.9,200,5,0.6,0.018101602,0.999998396,9.412740231,,11.06497302,0.235891038,
0.4,7,0.9,400,5,0.6,0.00162337,0.999999989,9.415081263,,11.06549134,0.235819449,
0.4,7,0.9,300,5,0.6,0.002190114,0.999999979,9.414939165,,11.0659591,0.235754842,
0.4,6,0.9,100,5,0.6,0.172404306,0.999864161,9.504769325,,11.06610668,0.235734456,
0.3,6,0.9,200,3,0.6,0.010125678,0.999999508,9.673320293,,11.06715895,0.235589103,
0.3,6,0.9,400,3,0.6,0.001410021,0.999999992,9.674096107,,11.06737773,0.23555888,
0.3,6,0.9,300,3,0.6,0.001738032,0.999999987,9.673868418,,11.0675593,0.235533796,
0.3,7,0.9,200,3,0.6,0.00891319,0.99999962,9.640873909,,11.06859556,0.235390636,
0.3,7,0.9,400,3,0.6,0.001381754,0.999999992,9.64107275,,11.06881922,0.235359735,
0.3,7,0.9,300,3,0.6,0.001667972,0.999999988,9.6409235,,11.06902603,0.235331161,
0.3,8,0.9,200,3,0.6,0.008678715,0.999999639,9.592785597,,11.07220428,0.23489198,
0.3,8,0.9,400,3,0.6,0.001384966,0.999999992,9.593249321,,11.07258328,0.2348396,
0.3,8,0.9,300,3,0.6,0.001692706,0.999999988,9.593100786,,11.07272618,0.23481985,
0.3,3,0.8,200,10,0.6,0.956880493,0.996161823,9.351964951,,11.07285896,0.234801498,
0.1,3,0.7,300,1,0.6,0.283112743,0.99964614,9.105803728,,11.07667344,0.234274201,
0.3,3,0.9,100,10,0.6,1.869414539,0.985768784,9.593110561,,11.07935414,0.233903526,
0.1,3,0.9,200,1,0.6,0.376542881,0.99936348,9.5677526,,11.0803709,0.233762909,
0.4,8,0.8,100,5,0.6,0.295343883,0.999594232,9.398182392,,11.08304104,0.23339357,
0.1,3,0.7,200,1,0.6,0.629885394,0.998293431,8.989979029,,11.08387862,0.233277695,
0.1,5,0.8,400,10,0.6,1.325613513,0.992790614,9.587075233,,11.08417189,0.233237121,
0.4,6,0.9,400,5,0.6,0.001637818,0.999999989,9.538727999,,11.0949462,0.231745741,
0.4,6,0.9,200,5,0.6,0.019160781,0.99999818,9.536880493,,11.09540793,0.231681796,
0.4,6,0.9,300,5,0.6,0.002329134,0.999999976,9.53856802,,11.09550427,0.231668454,
0.4,8,0.8,100,10,0.6,1.15608666,0.994476585,9.236353636,,11.09729934,0.231419827,
0.3,3,0.8,300,10,0.6,0.491990329,0.998946616,9.557671309,,11.10089728,0.230921371,
0.4,6,0.8,100,10,0.6,1.157375138,0.994464491,9.214015007,,11.10136426,0.230856666,
0.3,3,0.8,400,10,0.6,0.250165088,0.999717316,9.618517637,,11.10431128,0.23044825,
0.4,7,0.9,100,3,0.6,0.031660446,0.999995043,9.048399925,,11.10516682,0.230329663,
0.4,5,0.9,100,3,0.6,0.049564735,0.999987925,9.1766572,,11.1067772,0.230106425,
0.2,5,0.8,200,10,0.6,1.278580456,0.993244464,9.543241739,,11.10693541,0.230084492,
0.4,5,0.9,400,3,0.6,0.001229034,0.999999994,9.178012371,,11.1069497,0.230082511,
0.4,5,0.9,200,3,0.6,0.002399047,0.999999973,9.177884817,,11.1071078,0.230060592,
0.4,5,0.9,300,3,0.6,0.00137024,0.999999992,9.17788887,,11.10717127,0.230051793,
0.4,7,0.9,400,3,0.6,0.001238099,0.999999994,9.048351526,,11.10856715,0.229858256,
0.4,7,0.9,200,3,0.6,0.001856403,0.999999985,9.048159122,,11.10865487,0.229846093,
0.4,7,0.9,300,3,0.6,0.001334749,0.999999993,9.048276901,,11.10871389,0.229837909,
0.1,5,0.9,300,10,0.6,1.61648107,0.989339544,9.755078077,,11.11038323,0.229606423,
0.3,8,0.8,400,5,0.6,0.006249602,0.999999804,9.580074787,,11.11565719,0.228874857,
0.2,3,0.8,100,1,0.6,0.440191554,0.999145531,9.406757116,,11.11736256,0.228638226,
0.3,8,0.8,300,5,0.6,0.030126551,0.999995535,9.578153372,,11.11766343,0.228596474,
0.4,8,0.9,100,3,0.6,0.030737829,0.999995395,9.033164024,,11.11934546,0.22836304,
0.4,8,0.9,400,3,0.6,0.001241248,0.999999994,9.034038305,,11.1210342,0.228128639,
0.4,8,0.9,200,3,0.6,0.001835363,0.999999986,9.033866167,,11.12115457,0.22811193,
0.4,8,0.9,300,3,0.6,0.001347207,0.999999992,9.033928871,,11.12115845,0.228111391,
0.2,3,0.8,300,1,0.6,0.013883967,0.999999,9.497957706,,11.12475155,0.227612536,
0.2,3,0.8,400,1,0.6,0.002310373,0.999999974,9.499328613,,11.12544538,0.227516189,
0.1,8,0.8,400,10,0.6,1.30798063,0.992984644,9.588407516,,11.12547582,0.227511961,
0.1,7,0.8,400,10,0.6,1.308711516,0.992976255,9.585668802,,11.12778136,0.227191762,
0.2,3,0.8,200,1,0.6,0.077865248,0.999970757,9.483407736,,11.12841058,0.227104363,
0.4,4,0.7,400,1,0.6,0.000817708,0.999999997,8.854265451,,11.12857971,0.22708087,
0.4,4,0.7,200,1,0.6,0.001019394,0.999999996,8.854082346,,11.12860567,0.227077264,
0.2,8,0.9,100,3,0.6,0.391099422,0.999346948,9.56035471,,11.12866485,0.227069042,
0.4,4,0.7,300,1,0.6,0.000868515,0.999999997,8.854228497,,11.12885289,0.227042922,
0.3,4,0.9,100,5,0.6,0.568198516,0.998610699,9.59907198,,11.12900555,0.227021717,
0.3,8,0.8,200,5,0.6,0.140461224,0.999907388,9.553900719,,11.12902406,0.227019145,
0.1,6,0.8,400,10,0.6,1.31243714,0.992935828,9.575847149,,11.12962416,0.226935781,
0.4,4,0.7,100,1,0.6,0.018892966,0.999998286,8.854342461,,11.13155681,0.226667275,
0.2,6,0.9,100,3,0.6,0.415513902,0.999263342,9.559469223,,11.13652143,0.225977315,
0.4,8,0.8,400,5,0.6,0.001850542,0.999999985,9.450624943,,11.13880978,0.225659187,
0.4,8,0.8,300,5,0.6,0.006491471,0.999999783,9.450566053,,11.14038715,0.225439862,
0.4,5,0.8,100,10,0.6,1.164775943,0.994385728,9.230356932,,11.14320451,0.225048046,
0.3,7,0.8,400,5,0.6,0.006292831,0.999999791,9.577794075,,11.14454875,0.224861065,
0.3,7,0.8,300,5,0.6,0.030218444,0.999995499,9.576615572,,11.14458546,0.224855959,
0.4,8,0.8,200,5,0.6,0.049330425,0.999988007,9.444961548,,11.14680493,0.224547185,
0.2,7,0.9,100,3,0.6,0.396810082,0.99932804,9.56764245,,11.14814186,0.224361161,
0.4,5,0.8,100,3,0.6,0.10063281,0.999948656,9.353586674,,11.14861127,0.22429584,
0.3,7,0.8,200,5,0.6,0.140437629,0.999907517,9.549903154,,11.14925064,0.224206864,
0.3,6,0.8,300,5,0.6,0.030944313,0.999995231,9.589892149,,11.15439666,0.223490553,
0.3,6,0.8,200,5,0.6,0.144649523,0.999901449,9.565737486,,11.15480767,0.223433327,
0.3,6,0.8,400,5,0.6,0.006346936,0.999999795,9.592139721,,11.15483356,0.223429723,
0.4,5,0.8,200,3,0.6,0.007104701,0.999999733,9.368115902,,11.15649019,0.223199046,
0.4,5,0.8,400,3,0.6,0.001224151,0.999999994,9.368054152,,11.15651635,0.223195402,
0.4,5,0.8,300,3,0.6,0.001446881,0.999999991,9.368024111,,11.15680134,0.223155716,
0.2,4,0.9,100,3,0.6,0.622444785,0.998337344,9.569887161,,11.15869895,0.222891432,
0.1,4,0.8,400,10,0.6,1.372273751,0.992282922,9.555140972,,11.1698834,0.221332848,
0.1,3,0.8,400,1,0.6,0.088613103,0.999962638,9.350062132,,11.17059961,0.22123299,
0.1,3,0.8,300,1,0.6,0.224708312,0.999770971,9.316982269,,11.17444339,0.220696954,
0.4,5,0.9,100,5,0.6,0.208142221,0.999805783,9.49957037,,11.17966177,0.219968926,
0.4,7,0.8,100,10,0.6,1.156322934,0.99447452,9.233116627,,11.18350292,0.219432822,
0.2,3,0.8,200,10,0.6,1.635850853,0.989063663,9.254159927,,11.18361306,0.219417447,
0.4,4,0.8,100,5,0.6,0.42040862,0.999205895,9.461534977,,11.18443291,0.219302997,
0.1,4,0.7,400,1,0.6,0.042826294,0.99999155,9.322050333,,11.1957639,0.217720341,
0.1,4,0.7,300,1,0.6,0.133596847,0.999920367,9.306912899,,11.20019977,0.217100325,
0.4,3,0.9,200,3,0.6,0.026880402,0.999996421,9.372835159,,11.20199802,0.216848907,
0.3,5,0.8,300,5,0.6,0.033731357,0.999994497,9.540649414,,11.20445336,0.216505556,
0.4,5,0.9,200,5,0.6,0.023783454,0.999997342,9.53290081,,11.20454999,0.216492042,
0.1,8,0.7,200,1,0.6,0.236114028,0.999755291,9.371182442,,11.20491998,0.216440296,
0.4,3,0.9,100,3,0.6,0.234723134,0.999749823,9.29624033,,11.20505127,0.216421934,
0.3,5,0.8,400,5,0.6,0.006985638,0.999999752,9.542775154,,11.20601726,0.216286823,
0.1,7,0.7,200,1,0.6,0.239499213,0.999747291,9.37885499,,11.20604452,0.216283009,
0.4,5,0.9,400,5,0.6,0.001689403,0.999999988,9.535407543,,11.20633214,0.216242779,
0.4,5,0.9,300,5,0.6,0.002704704,0.999999966,9.535173655,,11.20675777,0.216183242,
0.1,7,0.7,300,1,0.6,0.073434885,0.999975968,9.403585196,,11.20792706,0.216019669,
0.4,3,0.9,400,3,0.6,0.001566685,0.99999999,9.379896641,,11.2082173,0.215979065,
0.1,8,0.7,300,1,0.6,0.072308849,0.999976716,9.397146463,,11.20825603,0.215973647,
0.4,3,0.9,300,3,0.6,0.003755011,0.999999932,9.378892422,,11.20875177,0.215904291,
0.1,7,0.7,400,1,0.6,0.020302556,0.999998125,9.407797098,,11.21054771,0.215653004,
0.1,8,0.7,400,1,0.6,0.019940671,0.999998195,9.400960445,,11.21078073,0.215620397,
0.3,5,0.8,200,5,0.6,0.154475251,0.999889005,9.519132614,,11.21427505,0.21513135,
0.4,4,0.8,400,5,0.6,0.002284238,0.999999977,9.537735939,,11.21783655,0.214632744,
0.1,4,0.7,200,1,0.6,0.380159152,0.999369661,9.259616375,,11.21890466,0.214483179,
0.4,6,0.9,100,3,0.6,0.03617862,0.999993271,9.053586245,,11.22002682,0.214326029,
0.4,4,0.8,300,5,0.6,0.011993861,0.999999268,9.538291216,,11.22041327,0.214271906,
0.4,6,0.9,400,3,0.6,0.001237732,0.999999994,9.053363085,,11.22422175,0.213738426,
0.4,6,0.9,200,3,0.6,0.001969114,0.999999983,9.053080797,,11.22436268,0.213718681,
0.4,6,0.9,300,3,0.6,0.001355105,0.999999992,9.053233385,,11.22436556,0.213718278,
0.4,4,0.8,200,5,0.6,0.076498535,0.999971657,9.532214642,,11.22484445,0.213651183,
0.4,8,0.8,100,3,0.6,0.076968381,0.999970691,9.192183018,,11.22790315,0.213222574,
0.3,3,0.9,100,5,0.6,0.891271703,0.99665153,9.405411482,,11.22835678,0.213158998,
0.1,6,0.7,300,1,0.6,0.076918422,0.99997358,9.414707422,,11.22888265,0.213085294,
0.1,6,0.7,200,1,0.6,0.249108837,0.999727547,9.384231567,,11.22893504,0.213077952,
0.3,3,0.8,200,5,0.6,0.374903957,0.999363206,9.493229389,,11.2289429,0.21307685,
0.3,3,0.8,300,5,0.6,0.127586844,0.999920536,9.583333492,,11.2295962,0.212985281,
0.1,6,0.7,400,1,0.6,0.02129062,0.999997935,9.419468641,,11.2296121,0.212983052,
0.2,4,0.7,200,3,0.6,0.328357069,0.999524325,9.13821888,,11.23074231,0.212824625,
0.1,5,0.7,300,1,0.6,0.089856305,0.999963694,9.404694796,,11.23113006,0.212770268,
0.4,6,0.8,100,5,0.6,0.304100834,0.999574144,9.387803555,,11.23251264,0.212576436,
0.3,4,0.7,200,10,0.6,0.90715063,0.996499162,9.496558189,,11.23268939,0.212551655,
0.1,5,0.7,400,1,0.6,0.025454438,0.999996989,9.410861969,,11.23303772,0.212502816,
0.2,7,0.8,100,3,0.6,0.601472958,0.998437702,9.271796465,,11.23406989,0.212358087,
0.3,3,0.8,400,5,0.6,0.040772691,0.99999136,9.59815526,,11.23413609,0.212348806,
0.2,8,0.8,100,3,0.6,0.596317998,0.99846654,9.294898987,,11.23570649,0.21212858,
0.4,8,0.8,400,3,0.6,0.001203204,0.999999994,9.20169425,,11.2374343,0.211886246,
0.4,8,0.8,200,3,0.6,0.005311089,0.999999856,9.201570511,,11.23749849,0.211877243,
0.4,8,0.8,300,3,0.6,0.001403619,0.999999992,9.201682091,,11.23764706,0.211856404,
0.2,4,0.7,300,3,0.6,0.106589313,0.99994873,9.18825841,,11.23826297,0.211770009,
0.3,4,0.9,400,5,0.6,0.005223559,0.999999868,9.793003082,,11.23899839,0.211666843,
0.4,6,0.8,100,3,0.6,0.084452144,0.999964807,9.201115131,,11.23900768,0.21166554,
0.3,6,0.8,200,10,0.6,0.633371244,0.998271787,9.556915998,,11.23996689,0.211530971,
0.3,4,0.9,300,5,0.6,0.025479352,0.999996856,9.787488937,,11.24384896,0.210986233,
0.3,3,0.7,200,5,0.6,0.436677702,0.999166226,9.420045853,,11.244475,0.210898368,
0.3,4,0.9,200,5,0.6,0.123160466,0.999929783,9.759697437,,11.24488778,0.210840432,
0.1,5,0.7,200,1,0.6,0.284917487,0.999643278,9.375430107,,11.24557834,0.210743503,
0.4,7,0.8,100,3,0.6,0.078157766,0.999969641,9.198997498,,11.24641745,0.210625715,
0.3,3,0.7,300,5,0.6,0.164639487,0.999875117,9.513822794,,11.24684735,0.210565365,
0.2,6,0.8,100,3,0.6,0.616816699,0.998367416,9.320333242,,11.24719121,0.210517092,
0.1,3,0.8,200,1,0.6,0.548657445,0.998697454,9.218139648,,11.24788873,0.210419167,
0.2,4,0.7,400,3,0.6,0.032422213,0.999995023,9.198694229,,11.24808969,0.210390952,
0.4,6,0.8,400,3,0.6,0.001187237,0.999999994,9.211486816,,11.25062447,0.210035031,
0.4,6,0.8,300,3,0.6,0.001385364,0.999999992,9.21155405,,11.25089067,0.209997649,
0.4,6,0.8,200,3,0.6,0.005845347,0.999999825,9.211763144,,11.25093305,0.209991698,
0.2,4,0.8,300,3,0.6,0.059527081,0.999982939,9.489966393,,11.25236128,0.209791112,
0.4,7,0.8,400,3,0.6,0.001194962,0.999999994,9.210232258,,11.2529539,0.209707875,
0.4,7,0.8,200,3,0.6,0.00533789,0.999999855,9.210175276,,11.25296679,0.209706064,
0.4,7,0.8,300,3,0.6,0.0013923,0.999999992,9.210277557,,11.25316821,0.209677773,
0.2,4,0.8,400,3,0.6,0.0142194,0.999999006,9.489123344,,11.25733327,0.209092631,
0.2,5,0.7,300,3,0.6,0.077792862,0.999972236,9.340073824,,11.25791035,0.209011541,
0.2,5,0.7,200,3,0.6,0.259852797,0.999699735,9.309389353,,11.26156732,0.208497575,
0.1,3,0.9,400,10,0.6,1.450033113,0.99143372,9.742460489,,11.26167979,0.208481766,
0.2,5,0.7,400,3,0.6,0.022207248,0.999997632,9.347336292,,11.2625223,0.208363331,
0.2,4,0.8,200,3,0.6,0.226481233,0.999766561,9.46570611,,11.26406125,0.208146973,
0.2,6,0.7,300,3,0.6,0.072100429,0.99997639,9.295931578,,11.26533506,0.207967866,
0.1,7,0.7,200,5,0.6,1.941535689,0.984553903,9.315442324,,11.2664964,0.207804558,
0.2,6,0.7,200,3,0.6,0.239789247,0.999745102,9.267042398,,11.2720976,0.207016674,
0.3,3,0.7,400,5,0.6,0.058714886,0.999982576,9.532072783,,11.27305353,0.20688217,
0.2,6,0.7,400,3,0.6,0.020378273,0.999998024,9.296641827,,11.27363369,0.206800533,
0.3,7,0.8,200,10,0.6,0.631058298,0.998288726,9.579611778,,11.27978949,0.205934067,
0.2,5,0.8,100,3,0.6,0.66904405,0.998074244,9.258029699,,11.28379247,0.205370369,
0.2,4,0.9,400,3,0.6,0.006947485,0.999999764,9.743594885,,11.29026446,0.204458565,
0.2,6,0.9,400,3,0.6,0.002408755,0.999999974,9.637313843,,11.290843,0.204377032,
0.2,6,0.9,200,3,0.6,0.077970782,0.999972465,9.626317501,,11.29119034,0.204328079,
0.2,6,0.9,300,3,0.6,0.012175283,0.999999297,9.636079311,,11.29126116,0.204318098,
0.4,6,0.8,400,5,0.6,0.001861784,0.999999985,9.444128513,,11.29155303,0.204276962,
0.4,6,0.8,300,5,0.6,0.006669759,0.999999778,9.444007874,,11.29261179,0.204127732,
0.2,4,0.9,300,3,0.6,0.032795814,0.999994818,9.737104654,,11.29536531,0.203739564,
0.2,4,0.9,200,3,0.6,0.144627401,0.999905908,9.710756779,,11.29671283,0.203549567,
0.4,6,0.8,200,5,0.6,0.050303401,0.999987758,9.43567276,,11.29696608,0.203513857,
0.2,8,0.9,400,3,0.6,0.00218361,0.999999979,9.61767745,,11.29790557,0.203381376,
0.2,8,0.9,300,3,0.6,0.010867682,0.999999453,9.616424799,,11.29851985,0.203294747,
0.2,8,0.9,200,3,0.6,0.070237479,0.999977937,9.605907917,,11.30061796,0.202998826,
0.2,7,0.9,400,3,0.6,0.002194972,0.999999979,9.627114296,,11.30364807,0.202571359,
0.2,7,0.9,300,3,0.6,0.011147323,0.999999427,9.625640631,,11.30429496,0.202480085,
0.2,7,0.9,200,3,0.6,0.071714382,0.999977081,9.614842892,,11.30455251,0.202443744,
0.1,6,0.7,200,5,0.6,1.944370694,0.984507202,9.298957109,,11.31382542,0.201134766,
0.1,3,0.8,200,5,0.6,1.92817445,0.984842523,9.262449503,,11.3150436,0.200962727,
0.4,4,0.7,200,10,0.6,0.546223529,0.99868825,9.275181055,,11.31611195,0.200811832,
0.4,6,0.7,200,10,0.6,0.500466461,0.998902382,9.285166502,,11.31812988,0.200526779,
0.2,8,0.8,300,10,0.6,0.628817669,0.99832221,9.63668704,,11.32054917,0.200184961,
0.3,6,0.8,400,10,0.6,0.110085822,0.999945184,9.690523386,,11.32115472,0.200099393,
0.2,3,0.8,100,5,0.6,1.786487805,0.986961178,9.319602489,,11.3254753,0.199488732,
0.3,6,0.8,300,10,0.6,0.264860997,0.999685059,9.679327011,,11.32680593,0.199300617,
0.4,5,0.6,400,1,0.6,0.000800838,0.999999997,8.828570127,,11.33555999,0.198062479,
0.4,5,0.6,300,1,0.6,0.000869837,0.999999997,8.828515053,,11.33581354,0.198026603,
0.4,5,0.6,200,1,0.6,0.001821267,0.999999983,8.828578234,,11.33609388,0.197986936,
0.3,3,0.9,200,5,0.6,0.275927611,0.999661288,9.620448828,,11.33763855,0.197768354,
0.3,7,0.8,400,10,0.6,0.108944398,0.999946369,9.698657751,,11.341477,0.197225058,
0.3,5,0.9,100,3,0.6,0.154234657,0.999893149,9.66207242,,11.34228444,0.197110749,
0.1,4,0.8,100,1,0.6,0.904994463,0.996556879,9.376358986,,11.34444902,0.19680427,
0.4,5,0.6,100,1,0.6,0.040343612,0.999991676,8.825983286,,11.34450163,0.19679682,
0.3,7,0.8,300,10,0.6,0.261965612,0.99969252,9.687072754,,11.34665809,0.196491433,
0.3,3,0.9,300,5,0.6,0.095522466,0.999957771,9.686222076,,11.34944823,0.19609622,
0.4,6,0.7,300,10,0.6,0.205735636,0.999810103,9.36220479,,11.34994954,0.196025199,
0.4,4,0.7,300,10,0.6,0.231874271,0.99975605,9.360379934,,11.35230155,0.195691956,
0.2,8,0.8,100,5,0.6,1.331698104,0.9926877,9.411934376,,11.35275306,0.195627976,
0.3,3,0.9,400,5,0.6,0.030653998,0.999995468,9.717779636,,11.35347823,0.195525213,
0.4,4,0.9,100,5,0.6,0.282934967,0.999636701,9.588401318,,11.35367157,0.195497812,
0.2,7,0.8,100,5,0.6,1.331199726,0.992687824,9.38242197,,11.35445766,0.195386407,
